split,comparison,metric,mean,ci95,lower95,upper95,better_seeds,n
compliance_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,gross_slip,-0.024479,0.039156,-0.063635,0.014677,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,damage_rate,-0.013542,0.019201,-0.032743,0.005659,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,intervention_cost,0.067966,0.004370,0.063595,0.072336,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,control_chatter,0.031279,0.001858,0.029421,0.033137,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,recovery_success,0.047917,0.021402,0.026514,0.069319,9,10
compliance_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,robust_utility,0.057076,0.030641,0.026435,0.087716,9,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,average_precision,0.014341,0.028355,-0.014014,0.042696,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,auroc,0.023833,0.052588,-0.028755,0.076421,6,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,ece,-0.055189,0.021942,-0.077131,-0.033247,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,early_recall,0.229903,0.026362,0.203541,0.256265,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,false_alarm_rate,0.251571,0.045354,0.206217,0.296925,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,lead_time_margin,0.122948,0.002377,0.120571,0.125325,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,task_success,0.159896,0.027855,0.132041,0.187751,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,gross_slip,-0.117708,0.034204,-0.151913,-0.083504,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,damage_rate,-0.030729,0.017906,-0.048635,-0.012823,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,intervention_cost,0.161080,0.004437,0.156643,0.165517,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,control_chatter,0.070274,0.002020,0.068254,0.072294,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,recovery_success,0.148958,0.024500,0.124458,0.173458,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,robust_utility,0.181780,0.024022,0.157758,0.205802,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,average_precision,-0.014009,0.024640,-0.038649,0.010631,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,auroc,-0.010996,0.037334,-0.048330,0.026337,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,ece,-0.024708,0.017885,-0.042593,-0.006823,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,early_recall,-0.020568,0.011454,-0.032022,-0.009113,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,false_alarm_rate,-0.023794,0.015603,-0.039397,-0.008192,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,lead_time_margin,0.060347,0.001082,0.059265,0.061429,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,task_success,0.108333,0.035258,0.073075,0.143591,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,gross_slip,-0.052604,0.032548,-0.085152,-0.020056,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,damage_rate,-0.007812,0.018403,-0.026216,0.010591,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,intervention_cost,0.061938,0.002410,0.059528,0.064348,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,control_chatter,0.027303,0.001129,0.026174,0.028431,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,recovery_success,0.086979,0.027139,0.059840,0.114118,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,robust_utility,0.124069,0.031137,0.092931,0.155206,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,average_precision,0.005867,0.024352,-0.018485,0.030220,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,auroc,0.010109,0.028762,-0.018653,0.038871,6,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,ece,-0.010159,0.015165,-0.025324,0.005006,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,early_recall,-0.035829,0.009629,-0.045458,-0.026200,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,false_alarm_rate,-0.047903,0.022677,-0.070580,-0.025226,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,lead_time_margin,-0.000647,0.000661,-0.001308,0.000014,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,task_success,0.013021,0.024691,-0.011670,0.037711,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,gross_slip,0.036979,0.042839,-0.005859,0.079818,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,damage_rate,-0.005208,0.012822,-0.018031,0.007614,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,intervention_cost,-0.112628,0.004205,-0.116833,-0.108424,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,control_chatter,-0.047912,0.001780,-0.049692,-0.046131,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,recovery_success,0.002083,0.018712,-0.016629,0.020796,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,robust_utility,0.024689,0.016788,0.007901,0.041477,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,average_precision,0.013700,0.025972,-0.012272,0.039671,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,auroc,0.020480,0.033859,-0.013378,0.054339,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,ece,0.007863,0.014477,-0.006614,0.022340,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,early_recall,0.091643,0.010424,0.081219,0.102066,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,false_alarm_rate,0.106676,0.021505,0.085171,0.128181,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,lead_time_margin,0.052750,0.000778,0.051972,0.053528,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,task_success,0.077604,0.033494,0.044110,0.111099,9,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,gross_slip,-0.061979,0.035377,-0.097357,-0.026602,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,damage_rate,-0.014063,0.022108,-0.036170,0.008045,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,intervention_cost,0.099815,0.002295,0.097520,0.102110,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,control_chatter,0.060271,0.001048,0.059224,0.061319,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,recovery_success,0.066146,0.016949,0.049197,0.083095,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,robust_utility,0.084266,0.031945,0.052322,0.116211,9,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,average_precision,-0.003110,0.033357,-0.036467,0.030247,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,auroc,-0.003304,0.035690,-0.038994,0.032386,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,ece,0.011894,0.026377,-0.014484,0.038271,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,early_recall,0.000795,0.010491,-0.009696,0.011287,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,false_alarm_rate,-0.007872,0.021742,-0.029615,0.013870,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,lead_time_margin,0.029872,0.001305,0.028567,0.031177,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,task_success,0.035938,0.032796,0.003142,0.068733,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,gross_slip,-0.014583,0.036166,-0.050749,0.021583,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,damage_rate,-0.003125,0.014372,-0.017497,0.011248,6,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,intervention_cost,0.057023,0.003708,0.053315,0.060731,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,control_chatter,0.029038,0.001531,0.027507,0.030569,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,recovery_success,0.030208,0.019297,0.010911,0.049505,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_particle_friction_belief,robust_utility,0.031415,0.029338,0.002077,0.060754,6,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,average_precision,0.011633,0.035369,-0.023737,0.047002,6,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,auroc,0.026818,0.039598,-0.012779,0.066416,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,ece,-0.001754,0.022375,-0.024129,0.020622,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,early_recall,0.060966,0.011397,0.049569,0.072364,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,false_alarm_rate,0.047123,0.028050,0.019073,0.075173,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,lead_time_margin,0.021303,0.001756,0.019547,0.023058,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,task_success,-0.010937,0.022950,-0.033888,0.012013,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,gross_slip,0.037500,0.045546,-0.008046,0.083047,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,damage_rate,-0.013021,0.010236,-0.023257,-0.002784,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,intervention_cost,0.017763,0.004302,0.013461,0.022066,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,control_chatter,0.040040,0.001693,0.038347,0.041734,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,recovery_success,-0.017187,0.011890,-0.029078,-0.005297,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_mpc_grip_stabilizer,robust_utility,-0.032920,0.025647,-0.058568,-0.007273,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,average_precision,0.027168,0.030621,-0.003453,0.057789,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,auroc,0.052171,0.042501,0.009670,0.094672,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,ece,-0.023184,0.026816,-0.050000,0.003632,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,early_recall,0.018469,0.014741,0.003728,0.033210,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,false_alarm_rate,0.013544,0.021373,-0.007830,0.034917,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,lead_time_margin,0.009409,0.001269,0.008140,0.010677,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,task_success,-0.058333,0.041447,-0.099780,-0.016886,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,gross_slip,0.038021,0.042963,-0.004942,0.080983,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,damage_rate,0.002083,0.015003,-0.012920,0.017086,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,intervention_cost,-0.022957,0.005012,-0.027969,-0.017946,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,control_chatter,0.025134,0.001773,0.023361,0.026908,10,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,recovery_success,-0.053646,0.031704,-0.085350,-0.021942,1,10
compliance_shift,calibrated_precontact_microslip_v5_minus_recovery_aware_grasp_mpc,robust_utility,-0.076506,0.039603,-0.116109,-0.036903,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,average_precision,0.011899,0.021718,-0.009819,0.033618,6,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,auroc,0.035894,0.036922,-0.001028,0.072816,7,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,ece,-0.035787,0.025668,-0.061455,-0.010118,2,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,early_recall,0.017202,0.015578,0.001625,0.032780,8,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,false_alarm_rate,0.002542,0.031650,-0.029107,0.034192,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,lead_time_margin,-0.009784,0.001420,-0.011204,-0.008364,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,task_success,0.010938,0.034314,-0.023377,0.045252,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,gross_slip,-0.010937,0.040647,-0.051585,0.029710,4,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,damage_rate,-0.009375,0.020405,-0.029780,0.011030,3,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,intervention_cost,-0.071993,0.006054,-0.078047,-0.065940,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,control_chatter,-0.033272,0.002514,-0.035786,-0.030758,0,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,recovery_success,-0.000521,0.029604,-0.030125,0.029083,5,10
compliance_shift,calibrated_precontact_microslip_v5_minus_precontact_microslip_v4,robust_utility,0.036244,0.037731,-0.001487,0.073975,8,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,average_precision,0.005338,0.027792,-0.022454,0.033129,3,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,auroc,0.001558,0.044202,-0.042644,0.045760,3,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,ece,-0.073413,0.025842,-0.099255,-0.047572,1,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,early_recall,0.326350,0.030827,0.295523,0.357177,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,false_alarm_rate,0.393808,0.068414,0.325394,0.462222,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,lead_time_margin,0.046150,0.002894,0.043256,0.049044,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,task_success,0.169271,0.020317,0.148954,0.189588,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,gross_slip,-0.131771,0.032852,-0.164623,-0.098919,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,damage_rate,-0.006250,0.021348,-0.027598,0.015098,4,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,intervention_cost,0.172315,0.009287,0.163028,0.181602,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,control_chatter,0.072065,0.004363,0.067702,0.076427,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,recovery_success,0.160938,0.019926,0.141012,0.180863,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_vision_gap_threshold,robust_utility,0.179506,0.031616,0.147890,0.211122,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,average_precision,0.043178,0.023631,0.019547,0.066809,9,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,auroc,0.066549,0.032935,0.033613,0.099484,9,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,ece,-0.303593,0.019773,-0.323366,-0.283819,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,early_recall,0.743290,0.020574,0.722717,0.763864,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,false_alarm_rate,0.695740,0.046404,0.649336,0.742145,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,lead_time_margin,0.139547,0.007065,0.132482,0.146613,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,task_success,0.222396,0.029313,0.193083,0.251709,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,gross_slip,-0.221875,0.029594,-0.251469,-0.192281,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,damage_rate,-0.019271,0.013006,-0.032277,-0.006265,2,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,intervention_cost,0.254207,0.006468,0.247739,0.260675,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,control_chatter,0.106712,0.003066,0.103646,0.109778,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,recovery_success,0.227083,0.015608,0.211475,0.242692,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_normal_force_threshold,robust_utility,0.249811,0.032405,0.217406,0.282217,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,average_precision,0.027464,0.028949,-0.001485,0.056413,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,auroc,0.042514,0.044032,-0.001518,0.086546,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,ece,-0.184108,0.021811,-0.205919,-0.162297,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,early_recall,0.496608,0.021279,0.475329,0.517887,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,false_alarm_rate,0.481214,0.035120,0.446094,0.516334,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,lead_time_margin,0.104449,0.004226,0.100223,0.108675,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,task_success,0.200000,0.029633,0.170366,0.229633,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,gross_slip,-0.168229,0.033859,-0.202088,-0.134370,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,damage_rate,-0.014063,0.017619,-0.031682,0.003556,4,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,intervention_cost,0.212591,0.005313,0.207279,0.217904,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,control_chatter,0.087783,0.002526,0.085256,0.090309,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,recovery_success,0.196354,0.015221,0.181133,0.211576,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_force_derivative_detector,robust_utility,0.218278,0.037358,0.180920,0.255637,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,average_precision,0.009726,0.039605,-0.029880,0.049331,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,auroc,0.008715,0.051143,-0.042428,0.059857,5,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,ece,-0.035998,0.029753,-0.065751,-0.006245,3,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,early_recall,0.037232,0.016355,0.020876,0.053587,8,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,false_alarm_rate,0.052859,0.050384,0.002475,0.103243,7,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,lead_time_margin,0.060781,0.001729,0.059052,0.062510,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,task_success,0.070833,0.030746,0.040087,0.101579,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,gross_slip,-0.044792,0.036082,-0.080874,-0.008709,1,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,damage_rate,0.016667,0.016090,0.000576,0.032757,8,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,intervention_cost,0.057512,0.004981,0.052531,0.062494,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,control_chatter,0.027851,0.002324,0.025526,0.030175,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,recovery_success,0.062500,0.017681,0.044819,0.080182,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_friction_cone_margin,robust_utility,0.069779,0.036985,0.032795,0.106764,9,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,average_precision,0.018861,0.032839,-0.013978,0.051700,5,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,auroc,0.025378,0.043782,-0.018404,0.069160,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,ece,-0.105169,0.024636,-0.129805,-0.080533,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,early_recall,0.309874,0.027314,0.282561,0.337188,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,false_alarm_rate,0.337884,0.048887,0.288997,0.386771,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,lead_time_margin,0.121232,0.003524,0.117708,0.124756,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,task_success,0.169271,0.020145,0.149125,0.189416,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,gross_slip,-0.149479,0.024112,-0.173591,-0.125367,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,damage_rate,-0.022916,0.019618,-0.042535,-0.003298,2,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,intervention_cost,0.171883,0.004683,0.167200,0.176566,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,control_chatter,0.075526,0.002145,0.073381,0.077671,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,recovery_success,0.168750,0.012750,0.156000,0.181500,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_tactile_temporal_filter,robust_utility,0.197238,0.025429,0.171809,0.222666,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,average_precision,0.003260,0.021699,-0.018439,0.024960,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,auroc,-0.001531,0.036340,-0.037871,0.034808,5,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,ece,-0.031897,0.021503,-0.053400,-0.010394,3,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,early_recall,-0.054098,0.012104,-0.066202,-0.041994,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,false_alarm_rate,-0.069449,0.039880,-0.109328,-0.029569,1,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,lead_time_margin,0.058630,0.001198,0.057432,0.059828,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,task_success,0.128646,0.028674,0.099971,0.157320,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,gross_slip,-0.080208,0.034474,-0.114682,-0.045734,1,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,damage_rate,-0.004167,0.016795,-0.020961,0.012628,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,intervention_cost,0.050099,0.004595,0.045504,0.054693,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,control_chatter,0.023096,0.002126,0.020971,0.025222,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,recovery_success,0.110417,0.027086,0.083331,0.137503,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_optical_tactile_classifier,robust_utility,0.160569,0.040244,0.120325,0.200812,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,average_precision,-0.002176,0.034427,-0.036603,0.032251,5,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,auroc,0.002991,0.047716,-0.044725,0.050706,4,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,ece,-0.024221,0.014478,-0.038699,-0.009744,2,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,early_recall,-0.074856,0.010739,-0.085595,-0.064117,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,false_alarm_rate,-0.107523,0.035756,-0.143279,-0.071767,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,lead_time_margin,-0.001727,0.001244,-0.002971,-0.000483,2,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,task_success,0.014063,0.038710,-0.024647,0.052772,6,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,gross_slip,-0.006250,0.036957,-0.043207,0.030707,5,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,damage_rate,0.019271,0.016949,0.002322,0.036220,7,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,intervention_cost,-0.127511,0.005350,-0.132862,-0.122161,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,control_chatter,-0.055350,0.002415,-0.057765,-0.052935,0,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,recovery_success,0.005729,0.034348,-0.028619,0.040077,5,10
latency_shift,calibrated_precontact_microslip_v5_minus_ensemble_uncertainty_guard,robust_utility,0.042123,0.037144,0.004978,0.079267,8,10
latency_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,average_precision,0.002617,0.030375,-0.027758,0.032992,4,10
latency_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,auroc,0.001845,0.039563,-0.037718,0.041408,3,10
latency_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,ece,0.011611,0.008456,0.003155,0.020068,8,10
latency_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,early_recall,0.104922,0.017440,0.087481,0.122362,10,10
latency_shift,calibrated_precontact_microslip_v5_minus_conformal_precontact_risk,false_alarm_rate,0.137509,0.052380,0.085129,0.189889,9,10
