split,method,metric,mean,ci95,n
low_signal_high_risk_shift,ensemble_uncertainty_guard,average_precision,0.838232,0.020610,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,control_chatter,0.193487,0.001615,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,damage_rate,0.091667,0.015829,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,early_recall,0.998035,0.002746,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,ece,0.104795,0.016349,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,false_alarm_rate,0.997297,0.005297,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,gross_slip,0.442708,0.023673,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,intervention_cost,0.452922,0.002504,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,lead_time_margin,0.325579,0.004520,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,recovery_success,0.263021,0.020600,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,robust_utility,-0.062250,0.020577,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,task_success,0.317708,0.020754,10
low_signal_high_risk_shift,force_derivative_detector,auroc,0.486216,0.030928,10
low_signal_high_risk_shift,force_derivative_detector,average_precision,0.820501,0.024355,10
low_signal_high_risk_shift,force_derivative_detector,control_chatter,0.033201,0.001809,10
low_signal_high_risk_shift,force_derivative_detector,damage_rate,0.144792,0.016587,10
low_signal_high_risk_shift,force_derivative_detector,early_recall,0.434445,0.027703,10
low_signal_high_risk_shift,force_derivative_detector,ece,0.336012,0.019576,10
low_signal_high_risk_shift,force_derivative_detector,false_alarm_rate,0.484356,0.036458,10
low_signal_high_risk_shift,force_derivative_detector,gross_slip,0.651562,0.021812,10
low_signal_high_risk_shift,force_derivative_detector,intervention_cost,0.122318,0.003590,10
low_signal_high_risk_shift,force_derivative_detector,lead_time_margin,0.219625,0.007276,10
low_signal_high_risk_shift,force_derivative_detector,recovery_success,0.034375,0.008899,10
low_signal_high_risk_shift,force_derivative_detector,robust_utility,-0.318212,0.021205,10
low_signal_high_risk_shift,force_derivative_detector,task_success,0.094271,0.013901,10
low_signal_high_risk_shift,friction_cone_margin,auroc,0.507750,0.034447,10
low_signal_high_risk_shift,friction_cone_margin,average_precision,0.828473,0.023493,10
low_signal_high_risk_shift,friction_cone_margin,control_chatter,0.104946,0.001704,10
low_signal_high_risk_shift,friction_cone_margin,damage_rate,0.114583,0.013002,10
low_signal_high_risk_shift,friction_cone_margin,early_recall,0.941212,0.013576,10
low_signal_high_risk_shift,friction_cone_margin,ece,0.126020,0.015236,10
low_signal_high_risk_shift,friction_cone_margin,false_alarm_rate,0.942215,0.029262,10
low_signal_high_risk_shift,friction_cone_margin,gross_slip,0.489062,0.012026,10
low_signal_high_risk_shift,friction_cone_margin,intervention_cost,0.286900,0.003617,10
low_signal_high_risk_shift,friction_cone_margin,lead_time_margin,0.264492,0.004552,10
low_signal_high_risk_shift,friction_cone_margin,recovery_success,0.173958,0.016822,10
low_signal_high_risk_shift,friction_cone_margin,robust_utility,-0.132970,0.016555,10
low_signal_high_risk_shift,friction_cone_margin,task_success,0.238542,0.017734,10
low_signal_high_risk_shift,mpc_grip_stabilizer,auroc,0.514839,0.029488,10
low_signal_high_risk_shift,mpc_grip_stabilizer,average_precision,0.838748,0.022462,10
low_signal_high_risk_shift,mpc_grip_stabilizer,control_chatter,0.091490,0.001479,10
low_signal_high_risk_shift,mpc_grip_stabilizer,damage_rate,0.103125,0.022094,10
low_signal_high_risk_shift,mpc_grip_stabilizer,early_recall,0.949703,0.011946,10
low_signal_high_risk_shift,mpc_grip_stabilizer,ece,0.114919,0.016344,10
low_signal_high_risk_shift,mpc_grip_stabilizer,false_alarm_rate,0.943259,0.029756,10
low_signal_high_risk_shift,mpc_grip_stabilizer,gross_slip,0.419792,0.023536,10
low_signal_high_risk_shift,mpc_grip_stabilizer,intervention_cost,0.336661,0.003395,10
low_signal_high_risk_shift,mpc_grip_stabilizer,lead_time_margin,0.304872,0.004230,10
low_signal_high_risk_shift,mpc_grip_stabilizer,recovery_success,0.288021,0.030513,10
low_signal_high_risk_shift,mpc_grip_stabilizer,robust_utility,0.011544,0.045707,10
low_signal_high_risk_shift,mpc_grip_stabilizer,task_success,0.352604,0.035949,10
low_signal_high_risk_shift,normal_force_threshold,auroc,0.533029,0.032780,10
low_signal_high_risk_shift,normal_force_threshold,average_precision,0.844585,0.026316,10
low_signal_high_risk_shift,normal_force_threshold,control_chatter,0.010757,0.001242,10
low_signal_high_risk_shift,normal_force_threshold,damage_rate,0.150521,0.015993,10
low_signal_high_risk_shift,normal_force_threshold,early_recall,0.196558,0.020623,10
low_signal_high_risk_shift,normal_force_threshold,ece,0.466975,0.026241,10
low_signal_high_risk_shift,normal_force_threshold,false_alarm_rate,0.151673,0.034723,10
low_signal_high_risk_shift,normal_force_threshold,gross_slip,0.674479,0.029518,10
low_signal_high_risk_shift,normal_force_threshold,intervention_cost,0.078655,0.002714,10
low_signal_high_risk_shift,normal_force_threshold,lead_time_margin,0.184780,0.008472,10
low_signal_high_risk_shift,normal_force_threshold,recovery_success,0.014063,0.005497,10
low_signal_high_risk_shift,normal_force_threshold,robust_utility,-0.324327,0.027161,10
low_signal_high_risk_shift,normal_force_threshold,task_success,0.082292,0.012438,10
low_signal_high_risk_shift,optical_tactile_classifier,auroc,0.516169,0.038267,10
low_signal_high_risk_shift,optical_tactile_classifier,average_precision,0.835547,0.022846,10
low_signal_high_risk_shift,optical_tactile_classifier,control_chatter,0.099905,0.001545,10
low_signal_high_risk_shift,optical_tactile_classifier,damage_rate,0.125521,0.017841,10
low_signal_high_risk_shift,optical_tactile_classifier,early_recall,0.965267,0.004860,10
low_signal_high_risk_shift,optical_tactile_classifier,ece,0.111226,0.015192,10
low_signal_high_risk_shift,optical_tactile_classifier,false_alarm_rate,0.954963,0.028533,10
low_signal_high_risk_shift,optical_tactile_classifier,gross_slip,0.540625,0.019177,10
low_signal_high_risk_shift,optical_tactile_classifier,intervention_cost,0.272649,0.003007,10
low_signal_high_risk_shift,optical_tactile_classifier,lead_time_margin,0.265117,0.004217,10
low_signal_high_risk_shift,optical_tactile_classifier,recovery_success,0.147917,0.020200,10
low_signal_high_risk_shift,optical_tactile_classifier,robust_utility,-0.193953,0.016420,10
low_signal_high_risk_shift,optical_tactile_classifier,task_success,0.204167,0.018872,10
low_signal_high_risk_shift,oracle_precontact_risk,auroc,0.639016,0.025059,10
low_signal_high_risk_shift,oracle_precontact_risk,average_precision,0.883501,0.013946,10
low_signal_high_risk_shift,oracle_precontact_risk,control_chatter,0.073988,0.001600,10
low_signal_high_risk_shift,oracle_precontact_risk,damage_rate,0.051562,0.009797,10
low_signal_high_risk_shift,oracle_precontact_risk,early_recall,0.999363,0.001248,10
low_signal_high_risk_shift,oracle_precontact_risk,ece,0.046169,0.013915,10
low_signal_high_risk_shift,oracle_precontact_risk,false_alarm_rate,1.000000,0.000000,10
low_signal_high_risk_shift,oracle_precontact_risk,gross_slip,0.241146,0.021089,10
low_signal_high_risk_shift,oracle_precontact_risk,intervention_cost,0.311685,0.002544,10
low_signal_high_risk_shift,oracle_precontact_risk,lead_time_margin,0.365535,0.004585,10
low_signal_high_risk_shift,oracle_precontact_risk,recovery_success,0.508854,0.021897,10
low_signal_high_risk_shift,oracle_precontact_risk,robust_utility,0.361550,0.026192,10
low_signal_high_risk_shift,oracle_precontact_risk,task_success,0.590625,0.018210,10
low_signal_high_risk_shift,particle_friction_belief,auroc,0.546528,0.028519,10
low_signal_high_risk_shift,particle_friction_belief,average_precision,0.851475,0.022662,10
low_signal_high_risk_shift,particle_friction_belief,control_chatter,0.102521,0.001984,10
low_signal_high_risk_shift,particle_friction_belief,damage_rate,0.095833,0.007486,10
low_signal_high_risk_shift,particle_friction_belief,early_recall,0.987402,0.007623,10
low_signal_high_risk_shift,particle_friction_belief,ece,0.077512,0.011412,10
low_signal_high_risk_shift,particle_friction_belief,false_alarm_rate,0.980796,0.017542,10
low_signal_high_risk_shift,particle_friction_belief,gross_slip,0.490625,0.032702,10
low_signal_high_risk_shift,particle_friction_belief,intervention_cost,0.288182,0.003435,10
low_signal_high_risk_shift,particle_friction_belief,lead_time_margin,0.295236,0.004443,10
low_signal_high_risk_shift,particle_friction_belief,recovery_success,0.200521,0.026413,10
low_signal_high_risk_shift,particle_friction_belief,robust_utility,-0.111375,0.015832,10
low_signal_high_risk_shift,particle_friction_belief,task_success,0.254167,0.023614,10
low_signal_high_risk_shift,precontact_microslip_v4,auroc,0.528757,0.031400,10
low_signal_high_risk_shift,precontact_microslip_v4,average_precision,0.843488,0.017517,10
low_signal_high_risk_shift,precontact_microslip_v4,control_chatter,0.180538,0.001848,10
low_signal_high_risk_shift,precontact_microslip_v4,damage_rate,0.098958,0.007455,10
low_signal_high_risk_shift,precontact_microslip_v4,early_recall,0.968387,0.008214,10
low_signal_high_risk_shift,precontact_microslip_v4,ece,0.117881,0.016547,10
low_signal_high_risk_shift,precontact_microslip_v4,false_alarm_rate,0.967044,0.018945,10
low_signal_high_risk_shift,precontact_microslip_v4,gross_slip,0.454688,0.019312,10
low_signal_high_risk_shift,precontact_microslip_v4,intervention_cost,0.421070,0.003232,10
low_signal_high_risk_shift,precontact_microslip_v4,lead_time_margin,0.335648,0.004582,10
low_signal_high_risk_shift,precontact_microslip_v4,recovery_success,0.254687,0.027071,10
low_signal_high_risk_shift,precontact_microslip_v4,robust_utility,-0.065200,0.030783,10
low_signal_high_risk_shift,precontact_microslip_v4,task_success,0.315625,0.024453,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,auroc,0.522435,0.048275,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,average_precision,0.844268,0.025648,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,control_chatter,0.108625,0.002242,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,damage_rate,0.074479,0.006642,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,early_recall,0.971947,0.009112,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,ece,0.117531,0.021920,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,false_alarm_rate,0.977716,0.016750,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,gross_slip,0.405729,0.023841,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,intervention_cost,0.373945,0.005126,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,lead_time_margin,0.315000,0.004811,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,recovery_success,0.328646,0.026157,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,robust_utility,0.072900,0.032243,10
low_signal_high_risk_shift,recovery_aware_grasp_mpc,task_success,0.404688,0.025693,10
low_signal_high_risk_shift,tactile_temporal_filter,auroc,0.539382,0.037797,10
low_signal_high_risk_shift,tactile_temporal_filter,average_precision,0.842624,0.026205,10
low_signal_high_risk_shift,tactile_temporal_filter,control_chatter,0.050559,0.001927,10
low_signal_high_risk_shift,tactile_temporal_filter,damage_rate,0.132813,0.014214,10
low_signal_high_risk_shift,tactile_temporal_filter,early_recall,0.703051,0.031177,10
low_signal_high_risk_shift,tactile_temporal_filter,ece,0.201372,0.016317,10
low_signal_high_risk_shift,tactile_temporal_filter,false_alarm_rate,0.637547,0.061092,10
low_signal_high_risk_shift,tactile_temporal_filter,gross_slip,0.588021,0.023001,10
low_signal_high_risk_shift,tactile_temporal_filter,intervention_cost,0.174065,0.004361,10
low_signal_high_risk_shift,tactile_temporal_filter,lead_time_margin,0.203940,0.005213,10
low_signal_high_risk_shift,tactile_temporal_filter,recovery_success,0.056771,0.006711,10
low_signal_high_risk_shift,tactile_temporal_filter,robust_utility,-0.268294,0.023739,10
low_signal_high_risk_shift,tactile_temporal_filter,task_success,0.123958,0.013249,10
low_signal_high_risk_shift,vision_gap_threshold,auroc,0.546807,0.032959,10
low_signal_high_risk_shift,vision_gap_threshold,average_precision,0.844628,0.015652,10
low_signal_high_risk_shift,vision_gap_threshold,control_chatter,0.041506,0.003353,10
low_signal_high_risk_shift,vision_gap_threshold,damage_rate,0.132292,0.016822,10
low_signal_high_risk_shift,vision_gap_threshold,early_recall,0.506115,0.034065,10
low_signal_high_risk_shift,vision_gap_threshold,ece,0.258525,0.027059,10
low_signal_high_risk_shift,vision_gap_threshold,false_alarm_rate,0.444084,0.076394,10
low_signal_high_risk_shift,vision_gap_threshold,gross_slip,0.614583,0.027180,10
low_signal_high_risk_shift,vision_gap_threshold,intervention_cost,0.143432,0.007144,10
low_signal_high_risk_shift,vision_gap_threshold,lead_time_margin,0.276532,0.005073,10
low_signal_high_risk_shift,vision_gap_threshold,recovery_success,0.057813,0.011229,10
low_signal_high_risk_shift,vision_gap_threshold,robust_utility,-0.272552,0.017128,10
low_signal_high_risk_shift,vision_gap_threshold,task_success,0.120313,0.009313,10
nominal_precontact,calibrated_precontact_microslip_v5,auroc,0.559227,0.027748,10
nominal_precontact,calibrated_precontact_microslip_v5,average_precision,0.673637,0.036130,10
nominal_precontact,calibrated_precontact_microslip_v5,control_chatter,0.113893,0.002696,10
nominal_precontact,calibrated_precontact_microslip_v5,damage_rate,0.083334,0.010543,10
nominal_precontact,calibrated_precontact_microslip_v5,early_recall,0.891967,0.018062,10
nominal_precontact,calibrated_precontact_microslip_v5,ece,0.123291,0.012671,10
nominal_precontact,calibrated_precontact_microslip_v5,false_alarm_rate,0.823983,0.029863,10
nominal_precontact,calibrated_precontact_microslip_v5,gross_slip,0.335417,0.024782,10
nominal_precontact,calibrated_precontact_microslip_v5,intervention_cost,0.321575,0.004854,10
nominal_precontact,calibrated_precontact_microslip_v5,lead_time_margin,0.599580,0.002078,10
nominal_precontact,calibrated_precontact_microslip_v5,recovery_success,0.202604,0.015099,10
nominal_precontact,calibrated_precontact_microslip_v5,robust_utility,0.053394,0.017573,10
nominal_precontact,calibrated_precontact_microslip_v5,task_success,0.368750,0.009720,10
nominal_precontact,conformal_precontact_risk,auroc,0.555724,0.024362,10
nominal_precontact,conformal_precontact_risk,average_precision,0.666382,0.028343,10
nominal_precontact,conformal_precontact_risk,control_chatter,0.054846,0.001518,10
nominal_precontact,conformal_precontact_risk,damage_rate,0.102604,0.012736,10
nominal_precontact,conformal_precontact_risk,early_recall,0.742274,0.022615,10
nominal_precontact,conformal_precontact_risk,ece,0.103910,0.017764,10
nominal_precontact,conformal_precontact_risk,false_alarm_rate,0.677024,0.014666,10
nominal_precontact,conformal_precontact_risk,gross_slip,0.393750,0.022010,10
nominal_precontact,conformal_precontact_risk,intervention_cost,0.213776,0.003868,10
nominal_precontact,conformal_precontact_risk,lead_time_margin,0.544467,0.002728,10
nominal_precontact,conformal_precontact_risk,recovery_success,0.127604,0.013717,10
nominal_precontact,conformal_precontact_risk,robust_utility,-0.042141,0.019724,10
nominal_precontact,conformal_precontact_risk,task_success,0.275000,0.017928,10
nominal_precontact,ensemble_uncertainty_guard,auroc,0.569995,0.025094,10
nominal_precontact,ensemble_uncertainty_guard,average_precision,0.681358,0.031554,10
nominal_precontact,ensemble_uncertainty_guard,control_chatter,0.167666,0.001932,10
nominal_precontact,ensemble_uncertainty_guard,damage_rate,0.091146,0.017632,10
nominal_precontact,ensemble_uncertainty_guard,early_recall,0.972178,0.010262,10
nominal_precontact,ensemble_uncertainty_guard,ece,0.135358,0.011256,10
nominal_precontact,ensemble_uncertainty_guard,false_alarm_rate,0.946801,0.015210,10
nominal_precontact,ensemble_uncertainty_guard,gross_slip,0.307812,0.017247,10
nominal_precontact,ensemble_uncertainty_guard,intervention_cost,0.452994,0.003323,10
nominal_precontact,ensemble_uncertainty_guard,lead_time_margin,0.601271,0.002294,10
nominal_precontact,ensemble_uncertainty_guard,recovery_success,0.222396,0.019903,10
nominal_precontact,ensemble_uncertainty_guard,robust_utility,0.032205,0.026238,10
nominal_precontact,ensemble_uncertainty_guard,task_success,0.373958,0.022715,10
nominal_precontact,force_derivative_detector,auroc,0.538266,0.023027,10
nominal_precontact,force_derivative_detector,average_precision,0.663656,0.029880,10
nominal_precontact,force_derivative_detector,control_chatter,0.026940,0.001586,10
nominal_precontact,force_derivative_detector,damage_rate,0.116146,0.014992,10
nominal_precontact,force_derivative_detector,early_recall,0.380406,0.018565,10
nominal_precontact,force_derivative_detector,ece,0.197452,0.016892,10
nominal_precontact,force_derivative_detector,false_alarm_rate,0.323627,0.027242,10
nominal_precontact,force_derivative_detector,gross_slip,0.482812,0.017354,10
nominal_precontact,force_derivative_detector,intervention_cost,0.104430,0.003400,10
nominal_precontact,force_derivative_detector,lead_time_margin,0.491410,0.004811,10
nominal_precontact,force_derivative_detector,recovery_success,0.028646,0.009774,10
nominal_precontact,force_derivative_detector,robust_utility,-0.145648,0.020321,10
nominal_precontact,force_derivative_detector,task_success,0.176042,0.020687,10
nominal_precontact,friction_cone_margin,auroc,0.554242,0.023609,10
nominal_precontact,friction_cone_margin,average_precision,0.670996,0.025719,10
nominal_precontact,friction_cone_margin,control_chatter,0.083370,0.002715,10
nominal_precontact,friction_cone_margin,damage_rate,0.085938,0.005745,10
nominal_precontact,friction_cone_margin,early_recall,0.805634,0.019232,10
nominal_precontact,friction_cone_margin,ece,0.123009,0.009045,10
nominal_precontact,friction_cone_margin,false_alarm_rate,0.737037,0.036639,10
nominal_precontact,friction_cone_margin,gross_slip,0.398438,0.022170,10
nominal_precontact,friction_cone_margin,intervention_cost,0.253012,0.005344,10
nominal_precontact,friction_cone_margin,lead_time_margin,0.538479,0.003012,10
nominal_precontact,friction_cone_margin,recovery_success,0.147396,0.013006,10
nominal_precontact,friction_cone_margin,robust_utility,-0.022848,0.017450,10
nominal_precontact,friction_cone_margin,task_success,0.303125,0.017603,10
nominal_precontact,mpc_grip_stabilizer,auroc,0.543488,0.030695,10
nominal_precontact,mpc_grip_stabilizer,average_precision,0.654733,0.023722,10
nominal_precontact,mpc_grip_stabilizer,control_chatter,0.073269,0.002920,10
nominal_precontact,mpc_grip_stabilizer,damage_rate,0.080729,0.010460,10
nominal_precontact,mpc_grip_stabilizer,early_recall,0.801817,0.015288,10
nominal_precontact,mpc_grip_stabilizer,ece,0.103236,0.022408,10
nominal_precontact,mpc_grip_stabilizer,false_alarm_rate,0.722621,0.044508,10
nominal_precontact,mpc_grip_stabilizer,gross_slip,0.344271,0.019751,10
nominal_precontact,mpc_grip_stabilizer,intervention_cost,0.290316,0.007173,10
nominal_precontact,mpc_grip_stabilizer,lead_time_margin,0.579155,0.003070,10
nominal_precontact,mpc_grip_stabilizer,recovery_success,0.193750,0.021075,10
nominal_precontact,mpc_grip_stabilizer,robust_utility,0.060885,0.025976,10
nominal_precontact,mpc_grip_stabilizer,task_success,0.363542,0.026261,10
nominal_precontact,normal_force_threshold,auroc,0.504277,0.026508,10
nominal_precontact,normal_force_threshold,average_precision,0.634934,0.018552,10
nominal_precontact,normal_force_threshold,control_chatter,0.010288,0.001341,10
nominal_precontact,normal_force_threshold,damage_rate,0.126042,0.009956,10
nominal_precontact,normal_force_threshold,early_recall,0.152565,0.018800,10
nominal_precontact,normal_force_threshold,ece,0.310462,0.020723,10
nominal_precontact,normal_force_threshold,false_alarm_rate,0.157189,0.028266,10
nominal_precontact,normal_force_threshold,gross_slip,0.504687,0.017645,10
nominal_precontact,normal_force_threshold,intervention_cost,0.066921,0.003269,10
nominal_precontact,normal_force_threshold,lead_time_margin,0.459337,0.004914,10
nominal_precontact,normal_force_threshold,recovery_success,0.008854,0.002658,10
nominal_precontact,normal_force_threshold,robust_utility,-0.136950,0.018762,10
nominal_precontact,normal_force_threshold,task_success,0.180729,0.018264,10
nominal_precontact,optical_tactile_classifier,auroc,0.579518,0.020844,10
nominal_precontact,optical_tactile_classifier,average_precision,0.689390,0.019577,10
nominal_precontact,optical_tactile_classifier,control_chatter,0.094646,0.002393,10
nominal_precontact,optical_tactile_classifier,damage_rate,0.084896,0.017017,10
nominal_precontact,optical_tactile_classifier,early_recall,0.948901,0.012350,10
nominal_precontact,optical_tactile_classifier,ece,0.170229,0.016281,10
nominal_precontact,optical_tactile_classifier,false_alarm_rate,0.906085,0.022416,10
nominal_precontact,optical_tactile_classifier,gross_slip,0.402604,0.025375,10
nominal_precontact,optical_tactile_classifier,intervention_cost,0.276490,0.004372,10
nominal_precontact,optical_tactile_classifier,lead_time_margin,0.539870,0.002867,10
nominal_precontact,optical_tactile_classifier,recovery_success,0.143229,0.017099,10
nominal_precontact,optical_tactile_classifier,robust_utility,-0.048347,0.019379,10
nominal_precontact,optical_tactile_classifier,task_success,0.294791,0.017364,10
nominal_precontact,oracle_precontact_risk,auroc,0.640004,0.025442,10
nominal_precontact,oracle_precontact_risk,average_precision,0.735588,0.025736,10
nominal_precontact,oracle_precontact_risk,control_chatter,0.067641,0.002673,10
nominal_precontact,oracle_precontact_risk,damage_rate,0.043229,0.009750,10
nominal_precontact,oracle_precontact_risk,early_recall,0.925688,0.014737,10
nominal_precontact,oracle_precontact_risk,ece,0.059779,0.006511,10
nominal_precontact,oracle_precontact_risk,false_alarm_rate,0.823650,0.036008,10
nominal_precontact,oracle_precontact_risk,gross_slip,0.203125,0.010868,10
nominal_precontact,oracle_precontact_risk,intervention_cost,0.290761,0.006360,10
nominal_precontact,oracle_precontact_risk,lead_time_margin,0.635514,0.003227,10
nominal_precontact,oracle_precontact_risk,recovery_success,0.397917,0.016822,10
nominal_precontact,oracle_precontact_risk,robust_utility,0.367347,0.022424,10
nominal_precontact,oracle_precontact_risk,task_success,0.592187,0.021844,10
nominal_precontact,particle_friction_belief,auroc,0.559808,0.017950,10
nominal_precontact,particle_friction_belief,average_precision,0.676070,0.026599,10
nominal_precontact,particle_friction_belief,control_chatter,0.087552,0.002781,10
nominal_precontact,particle_friction_belief,damage_rate,0.091146,0.009534,10
nominal_precontact,particle_friction_belief,early_recall,0.871766,0.017421,10
nominal_precontact,particle_friction_belief,ece,0.112212,0.020364,10
nominal_precontact,particle_friction_belief,false_alarm_rate,0.838961,0.033260,10
nominal_precontact,particle_friction_belief,gross_slip,0.353646,0.020272,10
nominal_precontact,particle_friction_belief,intervention_cost,0.267111,0.005250,10
nominal_precontact,particle_friction_belief,lead_time_margin,0.568422,0.002825,10
nominal_precontact,particle_friction_belief,recovery_success,0.172396,0.018479,10
nominal_precontact,particle_friction_belief,robust_utility,0.021113,0.023411,10
nominal_precontact,particle_friction_belief,task_success,0.336979,0.018888,10
nominal_precontact,precontact_microslip_v4,auroc,0.545970,0.024491,10
nominal_precontact,precontact_microslip_v4,average_precision,0.666540,0.025277,10
nominal_precontact,precontact_microslip_v4,control_chatter,0.145595,0.002316,10
nominal_precontact,precontact_microslip_v4,damage_rate,0.083333,0.010760,10
nominal_precontact,precontact_microslip_v4,early_recall,0.871005,0.017540,10
nominal_precontact,precontact_microslip_v4,ece,0.135849,0.021029,10
nominal_precontact,precontact_microslip_v4,false_alarm_rate,0.851384,0.019800,10
nominal_precontact,precontact_microslip_v4,gross_slip,0.355208,0.022766,10
nominal_precontact,precontact_microslip_v4,intervention_cost,0.393103,0.005295,10
nominal_precontact,precontact_microslip_v4,lead_time_margin,0.609985,0.002553,10
nominal_precontact,precontact_microslip_v4,recovery_success,0.188021,0.011733,10
nominal_precontact,precontact_microslip_v4,robust_utility,0.002828,0.018362,10
nominal_precontact,precontact_microslip_v4,task_success,0.345313,0.019372,10
nominal_precontact,recovery_aware_grasp_mpc,auroc,0.541675,0.020129,10
nominal_precontact,recovery_aware_grasp_mpc,average_precision,0.652738,0.027686,10
nominal_precontact,recovery_aware_grasp_mpc,control_chatter,0.089963,0.001722,10
nominal_precontact,recovery_aware_grasp_mpc,damage_rate,0.072917,0.013947,10
nominal_precontact,recovery_aware_grasp_mpc,early_recall,0.851012,0.012586,10
nominal_precontact,recovery_aware_grasp_mpc,ece,0.111426,0.009067,10
nominal_precontact,recovery_aware_grasp_mpc,false_alarm_rate,0.805436,0.017356,10
nominal_precontact,recovery_aware_grasp_mpc,gross_slip,0.317708,0.017877,10
nominal_precontact,recovery_aware_grasp_mpc,intervention_cost,0.337260,0.003149,10
nominal_precontact,recovery_aware_grasp_mpc,lead_time_margin,0.588934,0.002665,10
nominal_precontact,recovery_aware_grasp_mpc,recovery_success,0.248958,0.018625,10
nominal_precontact,recovery_aware_grasp_mpc,robust_utility,0.125338,0.025396,10
nominal_precontact,recovery_aware_grasp_mpc,task_success,0.427083,0.018946,10
nominal_precontact,tactile_temporal_filter,auroc,0.561844,0.022476,10
nominal_precontact,tactile_temporal_filter,average_precision,0.671344,0.026652,10
nominal_precontact,tactile_temporal_filter,control_chatter,0.046488,0.002405,10
nominal_precontact,tactile_temporal_filter,damage_rate,0.109375,0.015218,10
nominal_precontact,tactile_temporal_filter,early_recall,0.658694,0.025681,10
nominal_precontact,tactile_temporal_filter,ece,0.128881,0.010004,10
nominal_precontact,tactile_temporal_filter,false_alarm_rate,0.548676,0.040316,10
nominal_precontact,tactile_temporal_filter,gross_slip,0.453125,0.028632,10
nominal_precontact,tactile_temporal_filter,intervention_cost,0.162699,0.005197,10
nominal_precontact,tactile_temporal_filter,lead_time_margin,0.476548,0.003333,10
nominal_precontact,tactile_temporal_filter,recovery_success,0.068229,0.011434,10
nominal_precontact,tactile_temporal_filter,robust_utility,-0.093726,0.023089,10
nominal_precontact,tactile_temporal_filter,task_success,0.236979,0.013968,10
nominal_precontact,vision_gap_threshold,auroc,0.563986,0.033468,10
nominal_precontact,vision_gap_threshold,average_precision,0.672821,0.038736,10
nominal_precontact,vision_gap_threshold,control_chatter,0.044959,0.002389,10
nominal_precontact,vision_gap_threshold,damage_rate,0.105729,0.007616,10
nominal_precontact,vision_gap_threshold,early_recall,0.555028,0.021886,10
nominal_precontact,vision_gap_threshold,ece,0.116418,0.020050,10
nominal_precontact,vision_gap_threshold,false_alarm_rate,0.468132,0.041304,10
nominal_precontact,vision_gap_threshold,gross_slip,0.439062,0.018073,10
nominal_precontact,vision_gap_threshold,intervention_cost,0.149728,0.004229,10
nominal_precontact,vision_gap_threshold,lead_time_margin,0.548847,0.003320,10
nominal_precontact,vision_gap_threshold,recovery_success,0.072396,0.007525,10
nominal_precontact,vision_gap_threshold,robust_utility,-0.078207,0.021637,10
nominal_precontact,vision_gap_threshold,task_success,0.236979,0.020203,10
sensor_noise_shift,calibrated_precontact_microslip_v5,auroc,0.542504,0.024493,10
sensor_noise_shift,calibrated_precontact_microslip_v5,average_precision,0.731564,0.022749,10
sensor_noise_shift,calibrated_precontact_microslip_v5,control_chatter,0.131102,0.002665,10
sensor_noise_shift,calibrated_precontact_microslip_v5,damage_rate,0.088542,0.009862,10
sensor_noise_shift,calibrated_precontact_microslip_v5,early_recall,0.900876,0.020152,10
sensor_noise_shift,calibrated_precontact_microslip_v5,ece,0.107285,0.009751,10
sensor_noise_shift,calibrated_precontact_microslip_v5,false_alarm_rate,0.884091,0.028786,10
sensor_noise_shift,calibrated_precontact_microslip_v5,gross_slip,0.392188,0.018516,10
sensor_noise_shift,calibrated_precontact_microslip_v5,intervention_cost,0.328141,0.005703,10
sensor_noise_shift,calibrated_precontact_microslip_v5,lead_time_margin,0.444196,0.002343,10
sensor_noise_shift,calibrated_precontact_microslip_v5,recovery_success,0.199479,0.013615,10
sensor_noise_shift,calibrated_precontact_microslip_v5,robust_utility,-0.023613,0.018522,10
sensor_noise_shift,calibrated_precontact_microslip_v5,task_success,0.316667,0.013336,10
sensor_noise_shift,conformal_precontact_risk,auroc,0.527716,0.024440,10
sensor_noise_shift,conformal_precontact_risk,average_precision,0.727298,0.021953,10
sensor_noise_shift,conformal_precontact_risk,control_chatter,0.058742,0.001350,10
sensor_noise_shift,conformal_precontact_risk,damage_rate,0.096875,0.009282,10
