method,split,task,seed,episode,stress_level,label,risk,true_risk,mu,compliance,pre_shear,friction_margin,alarm,early_warning,lead_time,false_alarm,grasp_success,gross_slip,damage,control_cost,tightness
vision_only_precontact,combined_hard_shift,textured_fragile_pick,3,93,,0,0.257820,0.698051,0.327857,0.503672,0.480918,-0.092138,0,0,0.000000,0,0,1,0.127600,0.403346,0.391251
vision_only_precontact,combined_hard_shift,textured_fragile_pick,3,94,,0,0.656866,0.798037,0.288598,0.422711,0.523546,-0.225648,1,0,0.000000,1,0,1,0.347117,1.023570,0.711277
vision_only_precontact,combined_hard_shift,textured_fragile_pick,3,95,,1,0.543701,0.777216,0.318876,0.564127,0.475071,-0.158656,0,0,0.000000,0,0,1,0.125964,0.449128,0.436992
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,0,,1,0.616649,0.673757,0.394494,0.425093,0.409475,0.029079,1,1,0.103004,0,1,0,0.251722,1.001517,0.689157
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,1,,0,0.421911,0.818806,0.276065,0.517972,0.507017,-0.190953,0,0,0.000000,0,0,1,0.126772,0.429602,0.417506
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,2,,1,0.401889,0.698797,0.364399,0.490835,0.399406,-0.023294,0,0,0.000000,0,0,1,0.128533,0.426543,0.414302
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,3,,1,0.483834,0.790807,0.231796,0.458923,0.434146,-0.196767,0,0,0.000000,0,0,1,0.127834,0.439646,0.427414
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,4,,1,0.358724,0.714690,0.315032,0.425350,0.484561,-0.164836,0,0,0.000000,0,0,1,0.126982,0.419584,0.407396
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,5,,1,0.724660,0.663665,0.342515,0.509829,0.427292,-0.109453,1,1,0.102212,0,1,0,0.291321,1.060828,0.748563
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,6,,0,0.442296,0.795400,0.327821,0.435386,0.488579,-0.148620,0,0,0.000000,0,0,1,0.127111,0.433043,0.420767
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,7,,0,0.581313,0.672565,0.329776,0.602522,0.387828,-0.028063,1,0,0.000000,1,1,0,0.236688,0.981858,0.669722
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,8,,1,0.454381,0.729967,0.337852,0.602472,0.403581,-0.025698,0,0,0.000000,0,0,1,0.127260,0.434793,0.422701
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,9,,1,0.528941,0.779474,0.300664,0.542963,0.392871,-0.062067,0,0,0.000000,0,0,1,0.127321,0.446798,0.434630
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,10,,1,0.451547,0.762337,0.307617,0.500344,0.416263,-0.069802,0,0,0.000000,0,0,1,0.127040,0.434512,0.422248
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,11,,1,0.448315,0.732020,0.347338,0.584115,0.388481,0.011038,0,0,0.000000,0,0,1,0.127628,0.434105,0.421730
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,12,,1,0.679880,0.708096,0.305919,0.493986,0.425405,-0.062407,1,1,0.102963,0,0,1,0.356078,1.036290,0.723934
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,13,,1,0.493870,0.501368,0.376779,0.452859,0.294181,0.110120,0,0,0.000000,0,0,1,0.126959,0.441302,0.429019
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,14,,0,0.472175,0.752466,0.340207,0.503093,0.537602,-0.177720,0,0,0.000000,0,0,1,0.127588,0.437627,0.425548
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,15,,1,0.568814,0.751771,0.284193,0.481162,0.487625,-0.160675,0,0,0.000000,0,0,1,0.128937,0.453242,0.441010
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,16,,0,0.478733,0.801262,0.293297,0.514052,0.435834,-0.133218,0,0,0.000000,0,0,1,0.126834,0.438689,0.426597
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,17,,1,0.645994,0.696716,0.210562,0.584247,0.455524,-0.244412,1,1,0.102281,0,0,1,0.342377,1.017571,0.705297
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,18,,0,0.681758,0.866904,0.257111,0.498449,0.520313,-0.219059,1,0,0.000000,1,0,1,0.355663,1.037148,0.724967
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,19,,0,0.463504,0.544674,0.310040,0.537659,0.420871,-0.086350,0,0,0.000000,0,0,1,0.127115,0.436485,0.424161
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,20,,0,0.472520,0.544110,0.453594,0.507538,0.432622,0.062518,0,0,0.000000,0,0,1,0.128007,0.437706,0.425603
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,21,,1,0.424890,0.592748,0.307417,0.410254,0.363953,-0.023897,0,0,0.000000,0,0,1,0.126202,0.430214,0.417982
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,22,,1,0.557816,0.721863,0.286693,0.594284,0.324392,-0.058484,0,0,0.000000,0,0,1,0.127057,0.451387,0.439251
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,23,,1,0.582127,0.663280,0.321466,0.526423,0.365312,-0.010253,1,1,0.101871,0,1,0,0.237109,0.982394,0.670170
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,24,,1,0.423048,0.650866,0.422637,0.537859,0.436301,0.013969,0,0,0.000000,0,0,1,0.127443,0.429935,0.417688
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,25,,0,0.600026,0.773365,0.233810,0.566802,0.408158,-0.165092,1,0,0.000000,1,0,1,0.324513,0.992159,0.680014
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,26,,1,0.532662,0.679165,0.355435,0.370138,0.421041,0.005475,0,0,0.000000,0,0,1,0.127133,0.447648,0.435226
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,27,,1,0.390223,0.613188,0.285661,0.631697,0.351189,-0.064277,0,0,0.000000,0,0,1,0.127759,0.424602,0.412436
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,28,,0,0.467553,0.638705,0.296619,0.515217,0.415393,-0.088847,0,0,0.000000,0,0,1,0.127000,0.436977,0.424808
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,29,,0,0.316840,0.660890,0.378206,0.404616,0.313239,0.069385,0,0,0.000000,0,0,1,0.127804,0.412963,0.400694
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,30,,1,0.437369,0.574829,0.415893,0.392286,0.313379,0.173047,0,0,0.000000,0,0,1,0.127227,0.432014,0.419979
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,31,,1,0.332336,0.677615,0.282228,0.546539,0.451993,-0.107690,0,0,0.000000,0,0,1,0.126333,0.415523,0.403174
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,32,,1,0.676476,0.764121,0.303297,0.538613,0.465314,-0.142702,1,1,0.101216,0,0,1,0.355056,1.034208,0.722062
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,33,,1,0.301736,0.629213,0.311943,0.511272,0.291671,0.067870,0,0,0.000000,0,0,1,0.127089,0.410600,0.398278
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,34,,0,0.473887,0.769815,0.319213,0.526415,0.511019,-0.175244,0,0,0.000000,0,0,1,0.127328,0.437983,0.425822
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,35,,0,0.464690,0.773995,0.235889,0.464973,0.346152,-0.077561,0,0,0.000000,0,0,1,0.126828,0.436669,0.424350
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,36,,0,0.440214,0.717656,0.291051,0.505813,0.406278,-0.091254,0,0,0.000000,0,0,1,0.126925,0.432755,0.420434
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,37,,1,0.437505,0.775779,0.245413,0.563145,0.482640,-0.233488,0,0,0.000000,0,0,1,0.127405,0.432272,0.420001
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,38,,0,0.706954,0.770329,0.321498,0.451501,0.499737,-0.125296,1,0,0.000000,1,0,1,0.366875,1.051102,0.738825
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,39,,0,0.544785,0.615018,0.381817,0.393759,0.349690,0.093820,0,0,0.000000,0,0,1,0.125834,0.449280,0.437166
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,40,,1,0.488899,0.638279,0.284245,0.461083,0.437078,-0.150873,0,0,0.000000,0,0,1,0.127534,0.440251,0.428224
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,41,,1,0.505689,0.713487,0.350101,0.480718,0.361072,0.010807,0,0,0.000000,0,0,1,0.126492,0.443069,0.430910
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,42,,1,0.373743,0.572072,0.382224,0.507387,0.367604,0.049576,0,0,0.000000,0,0,1,0.127109,0.421791,0.409799
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,43,,1,0.343762,0.615367,0.335117,0.498204,0.472338,-0.073571,0,0,0.000000,0,0,1,0.127440,0.417347,0.405002
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,44,,1,0.693278,0.788961,0.223261,0.588384,0.464450,-0.238489,1,1,0.102730,0,0,1,0.361702,1.043631,0.731303
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,45,,0,0.634365,0.591456,0.454727,0.422153,0.393767,0.177342,1,0,0.000000,1,1,0,0.258912,1.011189,0.698901
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,46,,1,0.560914,0.716906,0.287177,0.501811,0.428808,-0.132678,0,0,0.000000,0,0,1,0.126244,0.451992,0.439746
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,47,,1,0.420259,0.548984,0.409824,0.428563,0.375903,0.028486,0,0,0.000000,0,0,1,0.127601,0.429638,0.417242
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,48,,1,0.512483,0.691368,0.372621,0.524911,0.364942,0.053763,0,0,0.000000,0,0,1,0.126712,0.444054,0.431997
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,49,,1,0.472129,0.641157,0.257478,0.489548,0.454978,-0.181999,0,0,0.000000,0,0,1,0.127164,0.438037,0.425541
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,50,,0,0.378004,0.609471,0.339611,0.497145,0.411135,-0.028795,0,0,0.000000,0,0,1,0.127107,0.422642,0.410481
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,51,,1,0.282064,0.747686,0.259391,0.468719,0.373676,-0.079833,0,0,0.000000,0,0,1,0.127052,0.407257,0.395130
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,52,,1,0.650570,0.739900,0.363254,0.471876,0.453858,-0.068887,1,1,0.103142,0,0,1,0.344464,1.020190,0.707813
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,53,,0,0.502405,0.592336,0.407155,0.403570,0.473645,0.007699,0,0,0.000000,0,0,1,0.126516,0.442628,0.430385
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,54,,1,0.437376,0.663223,0.332025,0.545819,0.344314,0.031124,0,0,0.000000,0,0,1,0.126894,0.432224,0.419980
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,55,,1,0.463439,0.614989,0.397620,0.592545,0.361185,0.064037,0,0,0.000000,0,0,1,0.127166,0.436504,0.424150
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,56,,1,0.518659,0.756758,0.336137,0.562399,0.462404,-0.077430,0,0,0.000000,0,0,1,0.127587,0.445451,0.432986
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,57,,1,0.632663,0.672874,0.321725,0.548478,0.479651,-0.106046,1,1,0.103420,0,1,0,0.256936,1.010375,0.697965
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,58,,1,0.579048,0.790488,0.343097,0.589990,0.539500,-0.169243,0,0,0.000000,0,0,1,0.127433,0.454753,0.442648
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,59,,1,0.291011,0.590241,0.407490,0.471717,0.414364,0.044233,0,0,0.000000,0,0,1,0.126614,0.408937,0.396562
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,60,,1,0.271756,0.761085,0.275364,0.474920,0.421918,-0.119574,0,0,0.000000,0,0,1,0.125826,0.405730,0.393481
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,61,,1,0.439490,0.637202,0.243014,0.384393,0.346019,-0.083493,0,0,0.000000,0,0,1,0.128201,0.432655,0.420318
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,62,,1,0.504379,0.561159,0.401599,0.487812,0.390836,0.042880,0,0,0.000000,0,0,1,0.127079,0.442889,0.430701
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,63,,0,0.483600,0.688811,0.380859,0.495075,0.481501,-0.021630,0,0,0.000000,0,0,1,0.127580,0.439443,0.427376
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,64,,0,0.211161,0.560268,0.366309,0.478754,0.333975,0.086625,0,0,0.000000,0,0,1,0.127137,0.396155,0.383786
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,65,,1,0.481825,0.774801,0.383128,0.521928,0.345765,0.053927,0,0,0.000000,0,0,1,0.127346,0.439245,0.427092
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,66,,1,0.640278,0.767658,0.313103,0.455883,0.469000,-0.125175,1,1,0.101420,0,0,1,0.340409,1.014323,0.702153
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,67,,0,0.569925,0.744461,0.293118,0.416897,0.500134,-0.189121,0,0,0.000000,0,0,1,0.125998,0.453464,0.441188
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,68,,1,0.319910,0.689144,0.331022,0.364364,0.235126,0.126546,0,0,0.000000,0,0,1,0.127666,0.413352,0.401186
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,69,,1,0.468129,0.775566,0.356938,0.644202,0.447733,-0.040202,0,0,0.000000,0,0,1,0.126629,0.437004,0.424901
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,70,,0,0.513367,0.587237,0.338452,0.448794,0.308530,0.094738,0,0,0.000000,0,0,1,0.126514,0.444247,0.432139
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,71,,1,0.499824,0.672789,0.306117,0.464796,0.436173,-0.106659,0,0,0.000000,0,0,1,0.127473,0.442164,0.429972
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,72,,1,0.588078,0.534414,0.392056,0.511035,0.343577,0.101372,1,1,0.100207,0,1,0,0.240899,0.985468,0.673443
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,73,,0,0.236903,0.639102,0.335435,0.511257,0.520276,-0.147700,0,0,0.000000,0,0,1,0.127535,0.400145,0.387905
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,74,,1,0.391304,0.725431,0.225230,0.424721,0.421229,-0.161984,0,0,0.000000,0,0,1,0.127432,0.424872,0.412609
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,75,,1,0.523216,0.705149,0.325969,0.448510,0.436473,-0.090518,0,0,0.000000,0,0,1,0.127317,0.445992,0.433714
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,76,,1,0.390739,0.730167,0.344476,0.416694,0.525340,-0.153956,0,0,0.000000,0,0,1,0.127270,0.424742,0.412518
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,77,,1,0.706080,0.665146,0.431993,0.517709,0.545521,-0.089113,1,1,0.101695,0,1,0,0.285961,1.050547,0.738344
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,78,,1,0.478526,0.742149,0.244548,0.457683,0.395170,-0.129333,0,0,0.000000,0,0,1,0.126845,0.438816,0.426564
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,79,,1,0.484250,0.671448,0.307703,0.442249,0.339956,-0.007038,0,0,0.000000,0,0,1,0.126899,0.439913,0.427480
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,80,,1,0.527456,0.750983,0.335358,0.465267,0.414380,-0.052767,0,0,0.000000,0,0,1,0.127054,0.446628,0.434393
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,81,,1,0.467852,0.683471,0.314432,0.522243,0.453063,-0.096737,0,0,0.000000,0,0,1,0.127653,0.437093,0.424856
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,82,,1,0.589580,0.660222,0.315833,0.557025,0.451909,-0.080610,1,1,0.102554,0,1,0,0.241814,0.986576,0.674269
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,83,,1,0.412028,0.611895,0.305596,0.548657,0.395659,-0.012001,0,0,0.000000,0,0,1,0.127758,0.428293,0.415924
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,84,,1,0.533130,0.804858,0.249718,0.485386,0.440107,-0.146225,0,0,0.000000,0,0,1,0.126152,0.447643,0.435301
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,85,,1,0.484011,0.594399,0.297477,0.444624,0.332519,0.000722,0,0,0.000000,0,0,1,0.126626,0.439726,0.427442
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,86,,1,0.394625,0.661932,0.381173,0.537989,0.365506,0.046407,0,0,0.000000,0,0,1,0.127057,0.425426,0.413140
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,87,,0,0.302275,0.496587,0.440286,0.436192,0.356911,0.096080,0,0,0.000000,0,0,1,0.127797,0.410740,0.398364
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,88,,1,0.664380,0.772708,0.196334,0.472802,0.450669,-0.234515,1,1,0.101544,0,0,1,0.348944,1.027594,0.715409
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,89,,1,0.369066,0.671246,0.265976,0.491629,0.352707,-0.045428,0,0,0.000000,0,0,1,0.127673,0.421416,0.409051
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,90,,1,0.540756,0.671878,0.249750,0.545304,0.409692,-0.144128,0,0,0.000000,0,0,1,0.126594,0.448665,0.436521
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,91,,1,0.613996,0.661899,0.344447,0.572855,0.411405,-0.060293,1,1,0.101857,0,1,0,0.250232,0.999921,0.687698
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,92,,1,0.280442,0.535639,0.378619,0.539270,0.433850,-0.000555,0,0,0.000000,0,0,1,0.127943,0.406773,0.394871
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,93,,0,0.499482,0.674798,0.320950,0.517648,0.362218,-0.013873,0,0,0.000000,0,0,1,0.127387,0.442152,0.429917
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,94,,1,0.503474,0.703678,0.378598,0.506375,0.429920,-0.028417,0,0,0.000000,0,0,1,0.127504,0.442913,0.430556
vision_only_precontact,combined_hard_shift,textured_fragile_pick,4,95,,1,0.450078,0.720800,0.305460,0.476614,0.491366,-0.131174,0,0,0.000000,0,0,1,0.127021,0.434347,0.422012
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,0,,1,0.503696,0.796325,0.389781,0.555450,0.421263,-0.027309,0,0,0.000000,0,0,1,0.126554,0.442796,0.430591
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,1,,1,0.404530,0.804420,0.304355,0.445256,0.554588,-0.222312,0,0,0.000000,0,0,1,0.127927,0.426933,0.414725
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,2,,1,0.539213,0.644442,0.324084,0.533699,0.287800,0.102824,0,0,0.000000,0,0,1,0.128190,0.448519,0.436274
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,3,,0,0.643030,0.765688,0.247965,0.565318,0.513825,-0.241586,1,0,0.000000,1,0,1,0.342356,1.015962,0.703666
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,4,,0,0.261600,0.717780,0.377214,0.348762,0.320207,0.121791,0,0,0.000000,0,0,1,0.127571,0.404377,0.391856
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,5,,1,0.429687,0.729582,0.299832,0.565984,0.446046,-0.136795,0,0,0.000000,0,0,1,0.128449,0.430945,0.418750
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,6,,1,0.438808,0.697368,0.371569,0.591544,0.424433,-0.013450,0,0,0.000000,0,0,1,0.126835,0.432634,0.420209
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,7,,1,0.643789,0.791959,0.338523,0.554711,0.482782,-0.053225,1,1,0.100498,0,0,1,0.342021,1.016144,0.704084
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,8,,1,0.440186,0.629897,0.327219,0.608939,0.389219,-0.059980,0,0,0.000000,0,0,1,0.127301,0.432388,0.420430
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,9,,1,0.305957,0.500549,0.389397,0.407110,0.285917,0.143652,0,0,0.000000,0,0,1,0.127234,0.411148,0.398953
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,10,,1,0.438225,0.580555,0.362717,0.405875,0.285369,0.147258,0,0,0.000000,0,0,1,0.127479,0.432434,0.420116
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,11,,0,0.413419,0.604134,0.388005,0.551979,0.386118,0.045023,0,0,0.000000,0,0,1,0.127540,0.428159,0.416147
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,12,,1,0.638612,0.605186,0.407213,0.586374,0.329974,0.095531,1,1,0.101549,0,1,0,0.259134,1.013423,0.701237
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,13,,0,0.387128,0.639314,0.398075,0.451831,0.439100,-0.013986,0,0,0.000000,0,0,1,0.127964,0.424149,0.411941
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,14,,0,0.451546,0.658282,0.383662,0.509726,0.432991,0.004212,0,0,0.000000,0,0,1,0.127272,0.434463,0.422247
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,15,,1,0.460649,0.718808,0.263729,0.535957,0.410978,-0.144404,0,0,0.000000,0,0,1,0.127772,0.436025,0.423704
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,16,,0,0.654753,0.668480,0.405191,0.554462,0.398019,0.051080,1,0,0.000000,1,1,0,0.266177,1.022344,0.710114
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,17,,0,0.316629,0.625014,0.480675,0.528342,0.355996,0.125210,0,0,0.000000,0,0,1,0.127633,0.412936,0.400661
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,18,,1,0.593289,0.777781,0.389629,0.537083,0.533144,-0.084053,1,1,0.103128,0,0,1,0.323016,0.988684,0.676309
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,19,,1,0.651719,0.779828,0.290530,0.490124,0.462224,-0.146907,1,1,0.100672,0,0,1,0.345134,1.020526,0.708446
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,20,,1,0.409072,0.720162,0.381346,0.458268,0.456614,-0.038104,0,0,0.000000,0,0,1,0.127270,0.427635,0.415452
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,21,,0,0.300120,0.648762,0.333083,0.481006,0.308420,0.049782,0,0,0.000000,0,0,1,0.127351,0.410341,0.398019
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,22,,1,0.449286,0.602339,0.402211,0.481501,0.462069,-0.035261,0,0,0.000000,0,0,1,0.127042,0.434237,0.421886
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,23,,1,0.688750,0.583538,0.444399,0.468468,0.391992,0.105969,1,1,0.101986,0,1,0,0.279901,1.041051,0.728812
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,24,,1,0.572343,0.741611,0.343564,0.607294,0.412887,-0.051335,0,0,0.000000,0,0,1,0.127709,0.453829,0.441575
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,25,,1,0.318791,0.657808,0.328737,0.415938,0.285811,0.056801,0,0,0.000000,0,0,1,0.126353,0.413035,0.401007
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,26,,0,0.405499,0.580603,0.292156,0.500472,0.380079,-0.063743,0,0,0.000000,0,0,1,0.126640,0.427102,0.414880
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,27,,0,0.585316,0.666228,0.295129,0.480613,0.425343,-0.091371,1,0,0.000000,1,1,0,0.240060,0.984090,0.671924
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,28,,0,0.600329,0.654564,0.352235,0.538010,0.436599,-0.065754,1,0,0.000000,1,1,0,0.245825,0.992518,0.680181
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,29,,1,0.413643,0.835449,0.267095,0.575197,0.455175,-0.152491,0,0,0.000000,0,0,1,0.127054,0.428488,0.416183
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,30,,1,0.592942,0.670428,0.424038,0.598266,0.451261,-0.003761,1,1,0.101970,0,1,0,0.242266,0.988355,0.676118
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,31,,1,0.459566,0.809280,0.322392,0.545285,0.492411,-0.163790,0,0,0.000000,0,0,1,0.127036,0.435582,0.423531
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,32,,1,0.514538,0.664490,0.339268,0.536933,0.421768,-0.056947,0,0,0.000000,0,0,1,0.127848,0.444667,0.432326
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,33,,0,0.709938,0.853888,0.304551,0.562377,0.658727,-0.333926,1,0,0.000000,1,0,1,0.368663,1.052894,0.740466
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,34,,1,0.585726,0.770547,0.297796,0.539512,0.420064,-0.070851,1,1,0.103077,0,0,1,0.319469,0.984519,0.672149
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,35,,1,0.474223,0.633618,0.342690,0.469211,0.383271,0.001081,0,0,0.000000,0,0,1,0.127115,0.438195,0.425876
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,36,,0,0.543748,0.707318,0.279551,0.432755,0.438471,-0.112078,0,0,0.000000,0,0,1,0.127265,0.449397,0.437000
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,37,,0,0.536899,0.690115,0.342877,0.587995,0.301704,0.063094,0,0,0.000000,0,0,1,0.127482,0.447977,0.435904
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,38,,1,0.654446,0.764811,0.406092,0.432358,0.418432,0.000164,1,1,0.103572,0,0,1,0.346139,1.022374,0.709945
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,39,,1,0.853815,0.721012,0.357248,0.457615,0.590486,-0.189778,1,1,0.104221,0,0,1,0.422912,1.132105,0.819598
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,40,,1,0.681974,0.792993,0.333169,0.468991,0.493801,-0.110425,1,1,0.102142,0,0,1,0.356566,1.037343,0.725086
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,41,,1,0.345663,0.700834,0.352036,0.410905,0.430888,0.019132,0,0,0.000000,0,0,1,0.127053,0.417358,0.405306
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,42,,1,0.726463,0.768441,0.303175,0.547108,0.427146,-0.071449,1,1,0.102245,0,0,1,0.372752,1.061824,0.749555
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,43,,1,0.511898,0.702453,0.324539,0.566608,0.483828,-0.082425,0,0,0.000000,0,0,1,0.127455,0.444070,0.431904
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,44,,1,0.523032,0.837051,0.322641,0.669154,0.501042,-0.170351,0,0,0.000000,0,0,1,0.128113,0.445885,0.433685
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,45,,1,0.531851,0.766648,0.327159,0.590341,0.345472,-0.007649,0,0,0.000000,0,0,1,0.127827,0.447518,0.435096
