seed,stress_level,method,average_precision,auroc,ece,early_recall,false_alarm_rate,lead_time_margin,task_success,gross_slip,damage_rate,intervention_cost,control_chatter,recovery_success,robust_utility
3,1.0,recovery_aware_grasp_mpc,0.842351,0.535302,0.118429,0.969388,0.954545,0.302538,0.377778,0.363889,0.066667,0.373484,0.107713,0.308333,0.069113
3,1.0,tactile_temporal_filter,0.854282,0.569882,0.171620,0.704082,0.621212,0.188675,0.161111,0.597222,0.125000,0.175047,0.050574,0.072222,-0.232844
3,1.0,vision_gap_threshold,0.835836,0.503195,0.224980,0.482993,0.545455,0.267973,0.133333,0.625000,0.102778,0.147393,0.043675,0.063889,-0.256732
4,0.0,calibrated_precontact_microslip_v5,0.658497,0.527210,0.112288,0.884444,0.859259,0.601127,0.366667,0.386111,0.075000,0.324877,0.114427,0.208333,0.028357
4,0.0,conformal_precontact_risk,0.686972,0.586008,0.089098,0.764444,0.674074,0.544037,0.311111,0.377778,0.097222,0.215870,0.054896,0.152778,0.004154
4,0.0,ensemble_uncertainty_guard,0.687092,0.587984,0.114735,0.982222,0.948148,0.601018,0.386111,0.350000,0.111111,0.455190,0.167437,0.230556,0.015878
4,0.0,force_derivative_detector,0.631934,0.494749,0.223585,0.373333,0.370370,0.491056,0.175000,0.444444,0.141667,0.107992,0.028719,0.030556,-0.142366
4,0.0,friction_cone_margin,0.648194,0.508082,0.140773,0.764444,0.800000,0.536712,0.272222,0.397222,0.091667,0.254846,0.084503,0.136111,-0.059267
4,0.0,mpc_grip_stabilizer,0.652852,0.530996,0.095322,0.773333,0.777778,0.577987,0.369444,0.355556,0.105556,0.293137,0.074579,0.219444,0.047555
4,0.0,normal_force_threshold,0.603479,0.453103,0.324443,0.133333,0.155556,0.447129,0.166667,0.494444,0.116667,0.065293,0.009678,0.011111,-0.141721
4,0.0,optical_tactile_classifier,0.679025,0.589202,0.175965,0.951111,0.925926,0.540862,0.288889,0.413889,0.102778,0.278742,0.095165,0.152778,-0.068190
4,0.0,oracle_precontact_risk,0.717753,0.608658,0.051314,0.920000,0.837037,0.635824,0.594444,0.216667,0.058333,0.291186,0.067333,0.388889,0.356576
4,0.0,particle_friction_belief,0.667937,0.559045,0.088236,0.920000,0.785185,0.568419,0.347222,0.338889,0.088889,0.266341,0.085890,0.208333,0.043581
4,0.0,precontact_microslip_v4,0.700365,0.598914,0.082949,0.884444,0.800000,0.609040,0.297222,0.355556,0.075000,0.386077,0.141172,0.177778,-0.036555
4,0.0,recovery_aware_grasp_mpc,0.655753,0.551671,0.084116,0.862222,0.770370,0.591465,0.422222,0.291667,0.086111,0.333101,0.087391,0.272222,0.131136
4,0.0,tactile_temporal_filter,0.641745,0.533893,0.164168,0.586667,0.577778,0.475179,0.219444,0.452778,0.097222,0.158210,0.045323,0.066667,-0.106399
4,0.0,vision_gap_threshold,0.654243,0.535737,0.120593,0.551111,0.496296,0.547844,0.216667,0.475000,0.119444,0.151773,0.045718,0.080556,-0.123169
4,0.2,calibrated_precontact_microslip_v5,0.677608,0.561113,0.091290,0.911392,0.837398,0.552698,0.325000,0.358333,0.080556,0.325478,0.115910,0.188889,0.003212
4,0.2,conformal_precontact_risk,0.708976,0.542932,0.085036,0.772152,0.691057,0.502128,0.272222,0.416667,0.113889,0.218624,0.055597,0.136111,-0.058301
4,0.2,ensemble_uncertainty_guard,0.724098,0.558952,0.105877,0.978903,0.943089,0.552332,0.380556,0.369444,0.088889,0.451698,0.169060,0.222222,0.016122
4,0.2,force_derivative_detector,0.673288,0.500566,0.234157,0.358650,0.398374,0.450196,0.166667,0.508333,0.094444,0.109593,0.029233,0.033333,-0.161428
4,0.2,friction_cone_margin,0.687507,0.552983,0.081291,0.835443,0.813008,0.491501,0.305556,0.380556,0.077778,0.265624,0.088402,0.147222,-0.010875
4,0.2,mpc_grip_stabilizer,0.686159,0.539330,0.109676,0.814346,0.756098,0.530466,0.388889,0.366667,0.080556,0.296411,0.075040,0.227778,0.076864
4,0.2,normal_force_threshold,0.622627,0.459401,0.365457,0.088608,0.178862,0.430681,0.141667,0.541667,0.133333,0.064621,0.009377,0.008333,-0.196681
4,0.2,optical_tactile_classifier,0.716910,0.583308,0.141434,0.953586,0.934959,0.492611,0.238889,0.422222,0.083333,0.278574,0.095671,0.127778,-0.109599
4,0.2,oracle_precontact_risk,0.733094,0.617166,0.078596,0.953586,0.869919,0.589489,0.561111,0.225000,0.041667,0.299776,0.069535,0.411111,0.327142
4,0.2,particle_friction_belief,0.662767,0.509073,0.097169,0.869198,0.869919,0.519691,0.327778,0.372222,0.105556,0.268578,0.088261,0.186111,0.000052
4,0.2,precontact_microslip_v4,0.711760,0.551370,0.097653,0.894515,0.869919,0.563545,0.302778,0.394444,0.088889,0.399629,0.149904,0.177778,-0.058368
4,0.2,recovery_aware_grasp_mpc,0.694061,0.531508,0.100788,0.869198,0.869919,0.540453,0.388889,0.333333,0.083333,0.348968,0.093765,0.258333,0.074143
4,0.2,tactile_temporal_filter,0.665541,0.496312,0.175352,0.616034,0.617886,0.430924,0.205556,0.450000,0.125000,0.164827,0.047469,0.061111,-0.131138
4,0.2,vision_gap_threshold,0.735593,0.597338,0.096146,0.582278,0.414634,0.500755,0.208333,0.477778,0.086111,0.147690,0.042967,0.086111,-0.110714
4,0.4,calibrated_precontact_microslip_v5,0.731346,0.520686,0.100742,0.904215,0.878788,0.489179,0.350000,0.441667,0.097222,0.325546,0.119218,0.244444,-0.012020
4,0.4,conformal_precontact_risk,0.790685,0.576145,0.070417,0.808429,0.757576,0.435559,0.244444,0.450000,0.088889,0.227799,0.058062,0.133333,-0.089032
4,0.4,ensemble_uncertainty_guard,0.775702,0.559232,0.087587,0.984674,0.969697,0.488552,0.347222,0.422222,0.091667,0.452128,0.175640,0.230556,-0.035558
4,0.4,force_derivative_detector,0.771309,0.551066,0.240980,0.448276,0.373737,0.381473,0.152778,0.541667,0.113889,0.116061,0.030691,0.052778,-0.195460
4,0.4,friction_cone_margin,0.735987,0.506095,0.111221,0.854406,0.868687,0.427863,0.261111,0.463889,0.125000,0.270445,0.092534,0.155556,-0.110211
4,0.4,mpc_grip_stabilizer,0.750391,0.545842,0.093587,0.877395,0.838384,0.465047,0.363889,0.316667,0.091667,0.315630,0.080801,0.241667,0.071606
4,0.4,normal_force_threshold,0.730620,0.496498,0.391638,0.137931,0.131313,0.361880,0.119444,0.583333,0.169444,0.066425,0.008231,0.013889,-0.250279
4,0.4,optical_tactile_classifier,0.789596,0.607144,0.084459,0.950192,0.939394,0.427332,0.208333,0.477778,0.094444,0.273833,0.095014,0.130556,-0.160791
4,0.4,oracle_precontact_risk,0.815580,0.651264,0.044086,0.969349,0.939394,0.526154,0.605556,0.247222,0.041667,0.306203,0.071090,0.461111,0.365830
4,0.4,particle_friction_belief,0.772709,0.585936,0.076637,0.965517,0.868687,0.457807,0.327778,0.433333,0.116667,0.279392,0.092830,0.222222,-0.027018
4,0.4,precontact_microslip_v4,0.781762,0.612756,0.082769,0.927203,0.818182,0.497934,0.319444,0.400000,0.097222,0.396723,0.153371,0.213889,-0.036136
4,0.4,recovery_aware_grasp_mpc,0.770104,0.572352,0.096699,0.900383,0.858586,0.477829,0.386111,0.352778,0.080556,0.349766,0.094876,0.272222,0.072721
4,0.4,tactile_temporal_filter,0.744055,0.525407,0.149370,0.689655,0.616162,0.365132,0.166667,0.569444,0.150000,0.170968,0.048926,0.066667,-0.232445
4,0.4,vision_gap_threshold,0.798841,0.618716,0.137722,0.570881,0.414141,0.435904,0.158333,0.505556,0.136111,0.147403,0.042609,0.055556,-0.190516
4,0.6,calibrated_precontact_microslip_v5,0.796927,0.581524,0.078587,0.938697,0.939394,0.436208,0.347222,0.377778,0.080556,0.341647,0.130170,0.236111,0.016209
4,0.6,conformal_precontact_risk,0.801125,0.639111,0.067919,0.892720,0.686869,0.382182,0.269444,0.458333,0.102778,0.236271,0.060622,0.133333,-0.072535
4,0.6,ensemble_uncertainty_guard,0.738508,0.542204,0.121142,0.992337,0.979798,0.436451,0.363889,0.416667,0.097222,0.458051,0.184379,0.252778,-0.020943
4,0.6,force_derivative_detector,0.725314,0.526917,0.276132,0.379310,0.353535,0.333692,0.138889,0.572222,0.130556,0.110060,0.028007,0.038889,-0.228778
4,0.6,friction_cone_margin,0.778091,0.577809,0.098048,0.919540,0.818182,0.376625,0.263889,0.430556,0.097222,0.278861,0.097206,0.163889,-0.079527
4,0.6,mpc_grip_stabilizer,0.791813,0.597353,0.079625,0.904215,0.787879,0.414632,0.400000,0.383333,0.091667,0.317880,0.083498,0.277778,0.077265
4,0.6,normal_force_threshold,0.734151,0.493788,0.383884,0.191571,0.171717,0.295546,0.141667,0.613889,0.163889,0.076545,0.011306,0.013889,-0.244298
4,0.6,optical_tactile_classifier,0.801939,0.630984,0.091966,0.969349,0.909091,0.376983,0.219444,0.438889,0.100000,0.276421,0.098006,0.113889,-0.132779
4,0.6,oracle_precontact_risk,0.810741,0.670962,0.062716,0.992337,0.959596,0.475634,0.616667,0.230556,0.058333,0.314593,0.074996,0.483333,0.375151
4,0.6,particle_friction_belief,0.815429,0.630017,0.069780,0.969349,0.939394,0.405783,0.272222,0.402778,0.091667,0.288962,0.099847,0.186111,-0.062942
4,0.6,precontact_microslip_v4,0.751186,0.519563,0.121209,0.934866,0.959596,0.446515,0.333333,0.436111,0.094444,0.420127,0.169761,0.227778,-0.050488
4,0.6,recovery_aware_grasp_mpc,0.773926,0.555904,0.102252,0.950192,0.919192,0.424757,0.455556,0.369444,0.080556,0.370601,0.104281,0.325000,0.126808
4,0.6,tactile_temporal_filter,0.759423,0.558574,0.157402,0.636015,0.616162,0.310743,0.150000,0.555556,0.102778,0.167140,0.048287,0.050000,-0.221858
4,0.6,vision_gap_threshold,0.764668,0.573939,0.166091,0.544061,0.414141,0.384707,0.163889,0.525000,0.097222,0.146492,0.042731,0.047222,-0.177808
4,0.8,calibrated_precontact_microslip_v5,0.791554,0.562723,0.078319,0.963504,0.906977,0.382431,0.325000,0.380556,0.091667,0.342061,0.132339,0.241667,-0.005638
4,0.8,conformal_precontact_risk,0.819020,0.562808,0.081774,0.868613,0.813953,0.331230,0.288889,0.469444,0.094444,0.243208,0.064092,0.194444,-0.057409
4,0.8,ensemble_uncertainty_guard,0.823735,0.614921,0.072160,0.992701,1.000000,0.383654,0.358333,0.455556,0.077778,0.458581,0.189266,0.269444,-0.032693
4,0.8,force_derivative_detector,0.790224,0.548761,0.268043,0.437956,0.372093,0.277352,0.122222,0.641667,0.113889,0.118536,0.031048,0.050000,-0.272275
4,0.8,friction_cone_margin,0.788600,0.550034,0.100836,0.934307,0.941860,0.322044,0.266667,0.516667,0.136111,0.291486,0.104717,0.194444,-0.137439
4,0.8,mpc_grip_stabilizer,0.788733,0.563232,0.075481,0.923358,0.848837,0.360768,0.341667,0.402778,0.072222,0.327916,0.087265,0.247222,0.017804
4,0.8,normal_force_threshold,0.809663,0.572102,0.421466,0.175182,0.081395,0.243116,0.113889,0.616667,0.122222,0.071549,0.008054,0.005556,-0.250240
4,0.8,optical_tactile_classifier,0.761151,0.531871,0.136594,0.963504,0.883721,0.320691,0.236111,0.516667,0.125000,0.272532,0.097305,0.147222,-0.156953
4,0.8,oracle_precontact_risk,0.837790,0.676625,0.030611,1.000000,0.988372,0.422980,0.594444,0.255556,0.050000,0.317019,0.075730,0.488889,0.348364
4,0.8,particle_friction_belief,0.795439,0.587209,0.058801,0.970803,0.953488,0.352635,0.275000,0.458333,0.080556,0.288994,0.100877,0.186111,-0.077384
4,0.8,precontact_microslip_v4,0.799330,0.559879,0.117165,0.963504,0.906977,0.391999,0.336111,0.416667,0.083333,0.419448,0.173075,0.238889,-0.026364
4,0.8,recovery_aware_grasp_mpc,0.763444,0.490833,0.141621,0.930657,0.965116,0.372775,0.397222,0.408333,0.072222,0.369370,0.105379,0.294444,0.056976
4,0.8,tactile_temporal_filter,0.794594,0.544602,0.171764,0.697080,0.697674,0.259127,0.152778,0.547222,0.122222,0.179896,0.053105,0.058333,-0.225581
4,0.8,vision_gap_threshold,0.793575,0.590180,0.200699,0.503650,0.395349,0.332245,0.133333,0.569444,0.144444,0.141492,0.040350,0.069444,-0.245281
4,1.0,calibrated_precontact_microslip_v5,0.824467,0.528705,0.097940,0.959184,0.909091,0.312097,0.297222,0.433333,0.077778,0.338340,0.132620,0.230556,-0.044274
4,1.0,conformal_precontact_risk,0.853166,0.572356,0.081889,0.857143,0.772727,0.260762,0.219444,0.550000,0.125000,0.236707,0.060764,0.163889,-0.168406
4,1.0,ensemble_uncertainty_guard,0.814738,0.530200,0.087278,0.996599,0.984848,0.312582,0.313889,0.472222,0.075000,0.453373,0.190470,0.266667,-0.073821
4,1.0,force_derivative_detector,0.801009,0.489126,0.336764,0.459184,0.469697,0.211041,0.111111,0.619444,0.141667,0.126071,0.034104,0.030556,-0.285603
4,1.0,friction_cone_margin,0.853598,0.563389,0.091763,0.948980,0.924242,0.253611,0.280556,0.519444,0.122222,0.289224,0.104202,0.200000,-0.109703
4,1.0,mpc_grip_stabilizer,0.822354,0.496083,0.126713,0.945578,0.893939,0.293363,0.333333,0.377778,0.086111,0.334111,0.089273,0.286111,0.020544
4,1.0,normal_force_threshold,0.823889,0.511544,0.467861,0.173469,0.166667,0.171355,0.058333,0.694444,0.136111,0.077702,0.010166,0.008333,-0.352059
4,1.0,optical_tactile_classifier,0.839584,0.555556,0.106511,0.942177,0.939394,0.250114,0.200000,0.502778,0.125000,0.269806,0.097087,0.147222,-0.179663
4,1.0,oracle_precontact_risk,0.866276,0.625129,0.017100,1.000000,1.000000,0.352900,0.597222,0.263889,0.038889,0.313793,0.073706,0.525000,0.361035
4,1.0,particle_friction_belief,0.856353,0.593744,0.059779,0.993197,1.000000,0.283317,0.294444,0.502778,0.086111,0.292278,0.102763,0.211111,-0.075275
4,1.0,precontact_microslip_v4,0.831497,0.543032,0.112020,0.952381,0.939394,0.323539,0.327778,0.447222,0.091667,0.416122,0.175121,0.250000,-0.045359
4,1.0,recovery_aware_grasp_mpc,0.811905,0.471758,0.147549,0.948980,0.909091,0.302468,0.380556,0.430556,0.091667,0.364657,0.103932,0.327778,0.032691
4,1.0,tactile_temporal_filter,0.829011,0.525665,0.190123,0.707483,0.621212,0.190989,0.127778,0.600000,0.127778,0.175898,0.050508,0.058333,-0.268823
4,1.0,vision_gap_threshold,0.855650,0.552051,0.242179,0.489796,0.454545,0.263242,0.147222,0.630556,0.144444,0.143573,0.040621,0.063889,-0.259350
5,0.0,calibrated_precontact_microslip_v5,0.693010,0.563015,0.103309,0.916300,0.827068,0.595709,0.361111,0.355556,0.077778,0.325135,0.115325,0.202778,0.038832
5,0.0,conformal_precontact_risk,0.663339,0.568249,0.092943,0.757709,0.676692,0.541904,0.316667,0.416667,0.088889,0.214957,0.054870,0.130556,-0.004846
5,0.0,ensemble_uncertainty_guard,0.688423,0.571925,0.110571,0.973568,0.917293,0.597678,0.388889,0.302778,0.097222,0.446648,0.164881,0.241667,0.051615
5,0.0,force_derivative_detector,0.651145,0.555165,0.207320,0.361233,0.293233,0.496330,0.211111,0.461111,0.141667,0.099504,0.024651,0.033333,-0.107431
5,0.0,friction_cone_margin,0.651902,0.538240,0.104314,0.814978,0.751880,0.536631,0.305556,0.419444,0.080556,0.255374,0.084533,0.147222,-0.028476
5,0.0,mpc_grip_stabilizer,0.681600,0.568249,0.071636,0.770925,0.624060,0.570237,0.322222,0.322222,0.097222,0.269288,0.066344,0.163889,0.034727
5,0.0,normal_force_threshold,0.661782,0.534265,0.307808,0.118943,0.112782,0.473737,0.141667,0.488889,0.127778,0.060168,0.007564,0.002778,-0.164920
5,0.0,optical_tactile_classifier,0.700171,0.570534,0.166917,0.929515,0.894737,0.538342,0.255556,0.425000,0.080556,0.271511,0.092646,0.122222,-0.093303
5,0.0,oracle_precontact_risk,0.772212,0.660859,0.022091,0.911894,0.774436,0.631215,0.558333,0.205556,0.055556,0.281173,0.064340,0.388889,0.333510
5,0.0,particle_friction_belief,0.706131,0.599285,0.090783,0.889868,0.819549,0.567269,0.294444,0.366667,0.075000,0.266064,0.086539,0.191667,-0.018045
5,0.0,precontact_microslip_v4,0.651994,0.543473,0.103740,0.881057,0.819549,0.605664,0.338889,0.397222,0.097222,0.388400,0.143250,0.197222,-0.025292
5,0.0,recovery_aware_grasp_mpc,0.677371,0.528701,0.114977,0.845815,0.849624,0.586347,0.427778,0.338889,0.080556,0.342214,0.091285,0.244444,0.110329
5,0.0,tactile_temporal_filter,0.665958,0.562154,0.121011,0.621145,0.541353,0.472828,0.233333,0.455556,0.097222,0.157628,0.044834,0.083333,-0.091023
5,0.0,vision_gap_threshold,0.705604,0.582690,0.094093,0.502203,0.375940,0.549621,0.225000,0.475000,0.133333,0.133624,0.038022,0.069444,-0.109077
5,0.2,calibrated_precontact_microslip_v5,0.658064,0.504374,0.122299,0.936975,0.901639,0.548402,0.341667,0.397222,0.072222,0.338813,0.123386,0.188889,-0.001547
5,0.2,conformal_precontact_risk,0.704768,0.560649,0.089843,0.802521,0.721311,0.497563,0.280556,0.425000,0.075000,0.225769,0.058000,0.158333,-0.040494
5,0.2,ensemble_uncertainty_guard,0.712966,0.561820,0.134146,0.991597,0.983607,0.550934,0.341667,0.325000,0.094444,0.461657,0.175827,0.211111,-0.008014
5,0.2,force_derivative_detector,0.666118,0.495936,0.237876,0.323529,0.270492,0.440873,0.183333,0.533333,0.108333,0.095384,0.022454,0.050000,-0.152248
5,0.2,friction_cone_margin,0.698718,0.563094,0.072243,0.836134,0.737705,0.487777,0.294444,0.375000,0.116667,0.256652,0.085719,0.158333,-0.029325
5,0.2,mpc_grip_stabilizer,0.725279,0.566228,0.077329,0.857143,0.811475,0.525438,0.383333,0.350000,0.072222,0.311740,0.080521,0.250000,0.076835
5,0.2,normal_force_threshold,0.636776,0.463872,0.365823,0.151261,0.221311,0.400503,0.147222,0.547222,0.125000,0.073443,0.012550,0.011111,-0.194419
5,0.2,optical_tactile_classifier,0.723425,0.575596,0.150150,0.974790,0.918033,0.488350,0.230556,0.416667,0.102778,0.279417,0.096991,0.125000,-0.122383
5,0.2,oracle_precontact_risk,0.760440,0.647197,0.039539,0.953782,0.901639,0.586810,0.575000,0.213889,0.033333,0.303502,0.071399,0.422222,0.347674
5,0.2,particle_friction_belief,0.688999,0.530376,0.095541,0.928571,0.877049,0.518238,0.336111,0.366667,0.075000,0.277811,0.092627,0.230556,0.021787
5,0.2,precontact_microslip_v4,0.668957,0.535301,0.113884,0.936975,0.893443,0.560612,0.297222,0.391667,0.086111,0.413411,0.157713,0.177778,-0.065574
5,0.2,recovery_aware_grasp_mpc,0.670379,0.528998,0.092203,0.903361,0.819672,0.538411,0.469444,0.344444,0.102778,0.348330,0.094022,0.297222,0.144398
5,0.2,tactile_temporal_filter,0.678527,0.495764,0.172544,0.642857,0.672131,0.425534,0.186111,0.458333,0.113889,0.172551,0.051228,0.066667,-0.154349
5,0.2,vision_gap_threshold,0.687654,0.548250,0.133981,0.533613,0.450820,0.503006,0.211111,0.486111,0.125000,0.145713,0.042678,0.069444,-0.129663
5,0.4,calibrated_precontact_microslip_v5,0.773596,0.579795,0.075071,0.949020,0.904762,0.493545,0.355556,0.386111,0.083333,0.339227,0.124489,0.233333,0.019490
5,0.4,conformal_precontact_risk,0.770963,0.590252,0.059933,0.827451,0.714286,0.440552,0.205556,0.483333,0.127778,0.227871,0.057763,0.105556,-0.160238
5,0.4,ensemble_uncertainty_guard,0.734060,0.535462,0.111806,0.992157,0.990476,0.493308,0.363889,0.369444,0.094444,0.459320,0.177638,0.258333,0.000225
5,0.4,force_derivative_detector,0.729322,0.528777,0.257394,0.380392,0.352381,0.401105,0.116667,0.580556,0.127778,0.108356,0.027908,0.033333,-0.254406
5,0.4,friction_cone_margin,0.748165,0.539720,0.112894,0.858824,0.800000,0.429397,0.275000,0.436111,0.100000,0.266026,0.089557,0.147222,-0.070507
5,0.4,mpc_grip_stabilizer,0.728522,0.516078,0.109522,0.854902,0.885714,0.471565,0.336111,0.383333,0.083333,0.318325,0.082756,0.216667,0.010204
5,0.4,normal_force_threshold,0.712109,0.525341,0.380379,0.176471,0.180952,0.354431,0.147222,0.572222,0.144444,0.073754,0.011370,0.013889,-0.210968
5,0.4,optical_tactile_classifier,0.686526,0.513688,0.125727,0.964706,0.857143,0.432521,0.227778,0.516667,0.116667,0.270016,0.092543,0.130556,-0.167079
5,0.4,oracle_precontact_risk,0.782786,0.624874,0.029920,0.980392,0.914286,0.533372,0.608333,0.175000,0.036111,0.307269,0.071226,0.461111,0.404069
5,0.4,particle_friction_belief,0.732045,0.534902,0.128894,0.941176,0.942857,0.463068,0.311111,0.422222,0.119444,0.284323,0.095582,0.219444,-0.046459
5,0.4,precontact_microslip_v4,0.721975,0.530009,0.141627,0.945098,0.876190,0.503484,0.319444,0.413889,0.088889,0.410731,0.158821,0.205556,-0.047258
5,0.4,recovery_aware_grasp_mpc,0.742732,0.554771,0.082167,0.905882,0.857143,0.483773,0.400000,0.375000,0.072222,0.352433,0.095591,0.275000,0.076670
5,0.4,tactile_temporal_filter,0.742191,0.536471,0.140914,0.662745,0.619048,0.372966,0.172222,0.541667,0.111111,0.169183,0.048629,0.061111,-0.198649
5,0.4,vision_gap_threshold,0.732186,0.561345,0.145300,0.552941,0.466667,0.449882,0.175000,0.491667,0.111111,0.150000,0.043847,0.069444,-0.160829
5,0.6,calibrated_precontact_microslip_v5,0.728000,0.528172,0.095359,0.946970,0.895833,0.429939,0.372222,0.402778,0.125000,0.337718,0.127043,0.250000,0.014673
5,0.6,conformal_precontact_risk,0.767504,0.577928,0.082771,0.848485,0.708333,0.377768,0.252778,0.394444,0.108333,0.231278,0.058965,0.144444,-0.059804
5,0.6,ensemble_uncertainty_guard,0.791996,0.603022,0.096952,0.992424,0.958333,0.430766,0.333333,0.383333,0.083333,0.454136,0.181042,0.244444,-0.026404
5,0.6,force_derivative_detector,0.737431,0.482402,0.259976,0.378788,0.447917,0.323628,0.119444,0.605556,0.116667,0.116038,0.031463,0.030556,-0.263367
5,0.6,friction_cone_margin,0.765584,0.543995,0.097157,0.893939,0.885417,0.371292,0.272222,0.427778,0.102778,0.280183,0.097753,0.177778,-0.074264
5,0.6,mpc_grip_stabilizer,0.734720,0.485204,0.139471,0.893939,0.895833,0.410199,0.361111,0.400000,0.066667,0.326829,0.086191,0.263889,0.035441
5,0.6,normal_force_threshold,0.729455,0.489189,0.392179,0.193182,0.218750,0.296282,0.125000,0.630556,0.152778,0.079585,0.012743,0.008333,-0.266766
5,0.6,optical_tactile_classifier,0.751403,0.523280,0.127748,0.965909,0.906250,0.369910,0.233333,0.472222,0.130556,0.274871,0.096677,0.138889,-0.145978
5,0.6,oracle_precontact_risk,0.801218,0.627762,0.029350,0.996212,0.968750,0.471051,0.622222,0.213889,0.047222,0.315271,0.074380,0.494444,0.394202
5,0.6,particle_friction_belief,0.775186,0.578362,0.061746,0.969697,0.947917,0.401149,0.300000,0.430556,0.119444,0.288927,0.098788,0.208333,-0.059163
5,0.6,precontact_microslip_v4,0.743345,0.504695,0.123603,0.943182,0.937500,0.440613,0.316667,0.441667,0.086111,0.418345,0.167747,0.227778,-0.063577
5,0.6,recovery_aware_grasp_mpc,0.728869,0.504104,0.112582,0.924242,0.916667,0.421406,0.430556,0.361111,0.094444,0.363540,0.101464,0.305556,0.102861
5,0.6,tactile_temporal_filter,0.738394,0.481218,0.199665,0.632576,0.677083,0.309463,0.144444,0.533333,0.119444,0.170622,0.049586,0.055556,-0.226282
5,0.6,vision_gap_threshold,0.752216,0.547625,0.177176,0.522727,0.489583,0.377892,0.183333,0.519444,0.119444,0.149337,0.044413,0.075000,-0.168378
5,0.8,calibrated_precontact_microslip_v5,0.801135,0.542059,0.086401,0.964664,0.922078,0.374016,0.344444,0.416667,0.100000,0.341359,0.131090,0.255556,-0.003665
5,0.8,conformal_precontact_risk,0.792497,0.514020,0.102029,0.830389,0.818182,0.321544,0.213889,0.513889,0.102778,0.235519,0.060435,0.150000,-0.152381
5,0.8,ensemble_uncertainty_guard,0.821720,0.558120,0.087449,0.992933,1.000000,0.374072,0.333333,0.416667,0.100000,0.455444,0.186338,0.258333,-0.043503
5,0.8,force_derivative_detector,0.827182,0.562526,0.265006,0.515901,0.441558,0.274376,0.125000,0.569444,0.122222,0.130166,0.035778,0.047222,-0.241785
5,0.8,friction_cone_margin,0.833392,0.569409,0.088265,0.893993,0.896104,0.311028,0.258333,0.466667,0.127778,0.278079,0.097698,0.188889,-0.109824
5,0.8,mpc_grip_stabilizer,0.777368,0.504796,0.125019,0.943463,0.935065,0.351452,0.372222,0.394444,0.080556,0.337810,0.089461,0.297222,0.047304
5,0.8,normal_force_threshold,0.760007,0.470607,0.451471,0.183746,0.272727,0.244168,0.097222,0.616667,0.122222,0.082465,0.013331,0.008333,-0.275621
5,0.8,optical_tactile_classifier,0.807965,0.582764,0.083788,0.957597,0.948052,0.313197,0.191667,0.530556,0.111111,0.274015,0.097546,0.125000,-0.201188
5,0.8,oracle_precontact_risk,0.845821,0.624983,0.010953,0.996466,0.987013,0.414438,0.616667,0.227778,0.041667,0.313495,0.073244,0.513889,0.392302
5,0.8,particle_friction_belief,0.805087,0.539259,0.073653,0.968198,0.935065,0.344334,0.319444,0.441667,0.097222,0.284628,0.097812,0.233333,-0.026403
5,0.8,precontact_microslip_v4,0.784372,0.491396,0.146989,0.971731,0.922078,0.384351,0.294444,0.472222,0.083333,0.421066,0.172684,0.216667,-0.091838
5,0.8,recovery_aware_grasp_mpc,0.814691,0.540177,0.102279,0.950530,0.909091,0.362993,0.380556,0.380556,0.066667,0.365847,0.102331,0.288889,0.062692
5,0.8,tactile_temporal_filter,0.803344,0.547841,0.196455,0.706714,0.649351,0.254825,0.138889,0.591667,0.125000,0.176442,0.050648,0.063889,-0.256658
5,0.8,vision_gap_threshold,0.810604,0.564361,0.231777,0.487633,0.324675,0.323539,0.150000,0.608333,0.158333,0.134525,0.036371,0.066667,-0.247463
5,1.0,calibrated_precontact_microslip_v5,0.756520,0.406096,0.160418,0.965636,0.971014,0.314372,0.352778,0.419444,0.083333,0.345327,0.135522,0.286111,0.010956
5,1.0,conformal_precontact_risk,0.796749,0.480303,0.142050,0.841924,0.840580,0.267058,0.208333,0.555556,0.102778,0.238903,0.062224,0.152778,-0.176503
5,1.0,ensemble_uncertainty_guard,0.832282,0.529409,0.097466,1.000000,1.000000,0.315776,0.311111,0.438889,0.072222,0.456874,0.191642,0.255556,-0.061957
5,1.0,force_derivative_detector,0.794462,0.472384,0.318710,0.474227,0.507246,0.209073,0.122222,0.666667,0.130556,0.130358,0.036232,0.036111,-0.295254
5,1.0,friction_cone_margin,0.831694,0.536182,0.106773,0.917526,0.927536,0.254199,0.255556,0.480556,0.086111,0.284402,0.101995,0.177778,-0.101114
5,1.0,mpc_grip_stabilizer,0.788381,0.482893,0.128457,0.938144,0.913043,0.294801,0.361111,0.416667,0.111111,0.334634,0.089741,0.302778,0.017236
5,1.0,normal_force_threshold,0.823781,0.536780,0.472306,0.161512,0.130435,0.167838,0.100000,0.661111,0.127778,0.074863,0.008841,0.011111,-0.289359
5,1.0,optical_tactile_classifier,0.822885,0.517456,0.093372,0.948454,0.971014,0.253801,0.188889,0.544444,0.111111,0.273702,0.098828,0.122222,-0.208038
5,1.0,oracle_precontact_risk,0.871233,0.629464,0.034224,0.996564,1.000000,0.355648,0.602778,0.261111,0.047222,0.314060,0.073966,0.505556,0.363017
5,1.0,particle_friction_belief,0.782829,0.473231,0.102516,0.982818,0.985507,0.285860,0.286111,0.558333,0.119444,0.290427,0.101804,0.222222,-0.124735
